,Latitude,Longitude
46974,44.996666,-83.925
46975,61.787777,-157.348055
46976,48.251389,-121.609444
46977,48.177778,-103.642222
46978,61.95,-151.166667
46979,41.688333,-69.989444
46980,38.359722,-81.278056
46981,40.016945,-105.406111
46982,61.083333,-155.579167
46983,38.204167,-79.344444
46984,45.323611,-123.054444
46985,41.6825,-70.961667
46986,38.783056,-120.033056
46987,42.273056,-79.491389
46988,38.715278,-77.474723
46989,48.610556,-122.860556
46990,61.75,-148.566667
46991,33.357222,-84.571667
46992,70.21,-151.005556
46993,48.6675,-102.0475
46994,39.291666,-82.038333
46995,34.798333,-90.036666
46996,45.116667,-115.321667
46997,40.211389,-123.2975
46998,43.466667,-85.75
46999,40.252778,-85.833056
47000,32.140833,-94.982223
47001,61.45,-150.95
47002,62.096944,-148.214722
47003,40.163056,-74.081111
47004,33.111667,-98.554167
47005,64.9975,-150.644166
47006,62.84,-154.036666
47008,36.833333,-94.333333
47009,33.969445,-83.668056
47010,41.614722,-79.741111
47012,32.335833,-90.226389
47013,39.033333,-111.466667
47014,41.59,-109.059167
47015,30.151389,-81.391389
47016,30.631389,-86.999166
47017,37.101111,-106.739722
47018,27.666667,-80.916667
47019,41.694444,-93.553333
47020,44.905,-115.486944
47021,43.631389,-71.360556
47022,47.618611,-117.54
47023,30.46,-88.2125
47024,46.839166,-96.663056
47025,59.170556,-157.327223
47026,41.358333,-70.524445
47027,35.245555,-97.472223
47028,37.900833,-100.766667
47029,41.750556,-78.567778
47030,23.433056,-81.401667
47031,36.348611,-92.556944
47032,34.268611,86.858333
47033,39.785277,-104.543333
47034,61.575556,-146.545277
47035,35.236944,-120.641944
47036,4.168056,-71.577778
47037,40.788333,-111.977778
47038,34.209722,-118.49
47039,42.35,-83.458333
47040,34.5025,-118.313889
47041,34.791944,-92.753056
47042,33.251389,-111.518056
47043,36.610556,-83.737222
47044,60.779723,-161.838055
47045,60.779723,-161.838055
47046,17.983333,-66.016667
47047,40.077223,-74.173056
47048,27.655556,-80.418056
47049,32.751667,-101.298333
47050,61.416667,-148.55
47051,32.702778,-103.232778
47052,36.566111,-81.766111
47053,33.897777,-117.604167
47056,29.976667,-99.085555
47058,33.716667,-87.816667
47059,44.266667,-77.257222
47060,45.294722,-118.011944
47061,40.875278,-74.281389
47062,35.951944,-79.691666
47063,46.99,-94.203889
47064,40.612222,-112.350556
47065,46.036666,-84.42
47066,37.093333,-95.571667
47067,34.347222,-119.061111
47068,40.830556,-115.796389
47069,37.151111,-81.183889
47070,40.3575,-109.620556
47071,37.896944,-95.785833
47073,46.25,-119.120556
47074,38.365,-85.738333
47075,59.783333,-148.083333
47076,60.476111,-151.0325
47077,32.369723,-81.963889
47078,34.5,-117.566667
47079,30.473334,-87.1875
47080,33.616667,-111.9
47081,39.5,-118.75
47082,31.920556,-102.387222
47083,39.326945,-85.5225
47084,35.25,-83.166667
47085,33.108889,-98.555556
47086,42.259722,-24.459167
47087,33.834444,-117.776111
47088,61.25,-148.55
47089,38.135277,-92.652222
47090,41.5225,-73.168056
47091,32.821945,-83.561944
47092,42.018056,-83.377223
47093,30.396389,-84.333611
47094,40.141666,-111.661111
47095,40.334722,-106.688889
47096,40.971111,-74.9975
47097,33.811389,-84.606944
47098,42.138889,-88.241666
47099,40.869445,-111.927223
47100,35.305833,-111.618334
47101,33.049722,-97.232223
47102,40.961667,-80.677223
47103,34.133333,-118.716667
47104,37.127778,-92.620834
47105,41.626667,-73.884166
47106,43.5725,-71.418889
47107,48.701944,-122.945833
47108,38.288889,-109.206944
47109,39.766667,-105.05
47110,33.665833,-111.831111
47111,35,-118
47112,46.212222,-119.792777
47113,38.031389,-97.509167
47114,34.279167,-79.759722
47115,60.476111,-151.0325
47116,39.008056,-84.483056
47117,25.718334,-79.983333
47118,45.481667,-107.489722
47119,34.984722,-120.566945
47120,40.1375,-75.265
47121,32.716389,-81.629723
47122,41.349444,-71.803333
47123,33.266667,-111.8
47124,42.210556,-73.262222
47125,29.101111,-83.114722
47126,36.4575,-82.885
47127,27.233333,-81.332778
47128,43.848889,-111.806944
47130,35.166111,-106.770834
47131,41.254722,-71.952778
47132,38.814167,-106.120834
47133,37.966667,-77.763611
47134,38.706667,-108.150278
47135,33.611667,-96.179167
47136,34.645277,-106.833611
47137,33.313056,-111.659167
47138,34.295555,-92.496389
47139,31.299722,-85.884722
47140,41.907778,-88.248611
47141,33.266667,-111.8
47142,39.901111,-83.136666
47143,44.123334,-93.260556
47144,42.350833,-86.256111
47145,39.778334,-74.947777
47146,61.283333,-148.5
47147,45.533333,-122.402222
47148,60.483333,-155.666667
47149,36.053611,-95.789444
47150,27.561944,-82.395277
47151,43.530834,-104.666389
47152,41.871389,-71.009722
47153,26.791111,-80.646944
47154,34.883333,-120.4625
47155,38.303889,-121.250833
47156,35.25,-116.05
47157,34.216945,-116.933611
47158,45.454167,-119.690277
47159,32.5075,-99.207778
47160,37.566111,-97.131945
47161,42.681111,-77.615833
47162,63.316667,-149.116667
47163,37.091389,-113.592222
47164,66.866667,-162.133333
47165,58.333333,-158.5
47166,46.489444,-116.268889
47167,46.033333,-111.383333
47169,48.095,-114.852222
47170,61.596111,-149.089166
47171,34.8875,-114.627222
47172,36.4575,-82.885
47173,35.952222,-112.146944
47174,35.831667,-90.646111
47175,32.441666,-90.100833
47176,33.049722,-97.232223
47177,62.5,-153.333333
47178,43.33,-75.39
47179,41.509722,-74.264444
47180,46.604444,-69.143333
47181,42.733333,-102.208333
47182,42.946111,-78.721945
47183,34.545833,-85.063611
47184,28.473611,-82.455556
47185,37.325278,-79.975278
47186,42.514167,-88.205278
47187,30.351667,-95.414444
47188,39.168334,-77.165833
47189,44.788055,-92.677223
47190,60.583333,-151.216667
47191,60.583333,-159.5
47192,45.883056,-90.000278
47193,34.91,-112.533889
47194,47.383333,-120.211389
47195,44.382778,-100.285833
47196,46.127778,-85.941666
47197,39.696111,-79.763056
47198,27.809167,-81.665833
47199,38.428334,-82.311667
47200,45.947222,-89.736111
47201,37.693333,-121.820278
47202,39.602222,-110.750278
47203,33.388889,-88.000556
47204,42.711667,-76.621667
47205,36.001944,-77.683611
47206,65.406111,-164.655556
47207,34.980556,-89.786666
47208,39.683333,-118.748611
47209,45.65,-108.721945
47210,29.233333,-82.808333
47211,32.687222,-89.686666
47212,35.616945,-106.089166
47214,46.749166,-112.180278
47215,30.393333,-88.755556
47216,36.233611,-101.431945
47217,46.464444,-81.440277
47218,33.369723,-81.964444
47219,35.216667,-80.949722
47220,39.020278,-110.451111
47221,34.690277,-86.022778
47222,40.824445,-82.516389
47223,35.322778,-75.617778
47224,45.171389,-104.68
47225,41.191111,-112.006944
47226,39.476667,-87.099722
47227,41.093333,-86.655556
47228,39.567223,-104.85
47229,41.079445,-71.911111
47230,33.688055,-112.0825
47231,35.336389,-94.3675
47232,48.673889,-123.175556
47233,61.174445,-149.996389
47234,30.738889,-98.238333
47235,61.756944,-150.052778
47236,40.916111,-81.442222
47237,39.07,-114.795277
47238,61.571667,-149.540277
47239,48.630556,-109.031389
47240,42.910833,-82.528889
47241,62.320556,-150.093611
47242,45.733611,-116.385277
47243,41.790555,-11.854444
47244,41.433333,-82.652222
47245,27.238333,-80.491389
47246,33.793333,-118.325278
47247,43.650278,-94.969167
47248,38.038055,-87.530556
47249,42.795833,-70.841111
47250,26.001389,-80.240277
47251,26.914167,-80.205278
47252,30.384722,-103.683611
47253,42.933333,-103
47254,40.735277,-82.718611
47255,35.635277,-77.385277
47256,44.86,-95.792777
47257,43.285,-109.335555
47258,60.016667,-148.508333
47259,63.853333,-147.527778
47260,32.3,-97.716667
47261,41.591111,-75.751111
47262,45.611667,-109.105
47263,39.1625,-89.674723
47264,60.966667,-146.483333
47265,43.161944,-85.658333
47266,26.845277,-80.221389
47267,61.833333,-151.25
47268,34.654444,-112.419723
47269,43.621945,-88.766667
47270,35.556944,-87.183333
47271,40.827778,-85.086111
47272,43.580278,-116.520834
47273,62.064722,-146.460556
47274,27.986389,-82.761111
47275,44.953333,-92.883333
47276,43.578056,-116.519723
47277,30.2,-85.666667
47278,35.866667,-119.885
47279,33.287222,-116.956389
47280,44.669167,-115.674445
47281,41.920556,-71.491111
47282,34.154167,-116.252222
47283,36.283333,-115.183333
47284,35.877223,-86.3775
47285,32.235277,-80.6875
47286,38.633889,-77.757222
47287,43.614722,-116.921389
47288,60.3325,-158.103611
47289,45.169445,-96.050278
47290,40.625834,-74.67
47292,39.841666,-88.458333
47293,61.716667,-152.783333
47294,64.916667,-142.45
47295,44.926111,-89.626667
47296,45.808889,-108.544444
47297,28.0575,-81.762778
47298,59.61,-155.88
47299,35.043055,-85.021945
47300,59.983333,-151.095
47301,60.725,-156.66
47303,37.668889,-95.485
47304,36.2125,-115.196111
47305,36.2125,-115.196111
47306,65.583333,-153.3
47307,64.463333,-149.69
47308,60.081945,-142.493611
47309,29.950833,-94.020556
47310,37.821111,-85.496389
47311,33.569723,-86.050833
47312,47.168056,-120.883333
47313,61.213611,-149.844444
47314,46.521389,-119.180556
47315,34.265278,-110.005556
47316,33.946111,-117.578056
47317,38.02,-122.516111
47318,38.116667,-111.429445
47319,35.6,-88.916667
47320,33.564722,-86.25
47321,38.783333,-84.966667
47322,55.355556,-131.713889
47323,39.218334,-75.596389
47324,29.559444,-82.499444
47325,32.289444,-106.921945
47326,33.160833,-79.835
47327,25.848611,-81.39
47328,33.460833,-111.728334
47329,35.701944,-85.397222
47330,31.863889,-86.013889
47331,32.815556,-117.139444
47332,34.259444,-118.413611
47333,38.257778,-122.605556
47334,35.406667,-96.015556
47335,34.900278,-81.968889
47336,42,-71.196666
47337,37.489444,-94.311389
47338,38.501667,-77.305278
47339,36.711111,-86.636111
47340,60.766667,-161.833333
47341,35.17,-101.825834
47342,41.076667,-71.920278
47343,61.186944,-149.965278
47344,42.157778,-72.715556
47345,41.467223,-71.801944
47346,33.688333,-112.0825
47347,32.467223,-100.466389
47348,46.693889,-92.094722
47349,34.257778,-116.703333
47350,33.888889,-81.119445
47351,43.854167,-116.544444
47352,40.503333,-75.786944
47353,40.732223,-92.428334
47354,33.346666,-109.491666
47355,33.913611,-117.730556
47356,30.677778,-95.012778
47357,29.619723,-95.656389
47358,42.940277,-78.731945
47359,57.5,-153.883333
47360,28.291666,-81.438333
47361,34.654444,-112.419445
47362,33.333333,-111.783333
47363,41.706667,-92.461667
47364,29.125556,-81.209722
47365,36.256944,-93.152778
47366,38.227778,-85.663611
47367,37.120834,-92.311111
47368,35.094444,-106.167223
47369,40.897777,-80.079167
47370,33.376389,-118.419167
47371,33.801111,-112.251111
47372,59.054722,-60.383333
47373,42.094166,-123.682223
47374,33.88,-117.258333
47375,39.935277,-86.045
47376,64.876111,-157.727223
47377,30.070556,-94.215833
47378,37.861667,-120.177778
47379,35.151111,-118.016667
47380,41.366945,-73.485
47381,39.002778,-108.710278
47382,32.931111,-97.411667
47383,41.803056,-78.64
47384,39.2625,-76.432778
47385,33.620278,-111.906111
47386,32.086389,-95.599166
47387,27.990278,-82.752222
47388,34,-111.716667
47389,42.720834,-82.595833
47390,44.827223,-93.457222
47391,27.485833,-80.384444
47392,37.106389,-118.299166
47393,26.590555,-80.076111
47394,39.000278,-119.750556
47396,38.729167,-120.755556
47397,35.120834,-80.587222
47398,34.566667,-118.116667
47399,33.428889,-99.886389
47400,43.211667,-90.181667
47401,33.063333,-80.279445
47402,44.937222,-116.100278
47403,40.203889,-75.43
47404,41.535,-87.529723
47405,42.184166,-73.403056
47406,43.823611,-71.186666
47407,31.520278,-82.500556
47408,43.833889,-111.805278
47409,36.893333,-121.410278
47410,26.1525,-81.775
47411,39.3025,-88.004167
47412,39.055,-79.431389
47413,42.046111,-94.788889
47414,35.768334,-115.329723
47415,38.044444,-94.267778
47416,20.898611,-156.430556
47417,40.447222,-92.226945
47418,32.067223,-87.612778
47419,45.705278,-108.75
47420,41.989166,-79.71
47421,34.865833,-119.164167
47422,41.364444,-86.063333
47423,37.453333,-120.056667
47424,61.707778,-150.516667
47425,32.300556,-86.393889
47427,39.667223,-119.876111
47428,41.351944,-89.153056
47429,29.265278,-94.860278
47430,44.316667,-121.6
47431,31.789444,-98.953889
47432,35.755,-115.255
47433,26.588889,-80.093333
47434,70.133889,-143.576945
47435,36.893611,-86.081111
47436,42.190277,-71.172778
47437,38.227778,-85.663611
47438,41.589166,-75.755833
47439,34.091389,-117.781667
47440,44.409167,-74.195
47441,41.331389,-82.1
47442,30.673889,-97.674167
47443,30.607778,-81.463056
47444,39.122223,-123.2
47445,38.830834,-94.890277
47446,40.966667,-124.1
47447,37.081667,-121.596944
47448,64.815278,-147.856389
47449,41.386111,-75.675
47450,37.975,-122.0625
47451,42.565833,-84.423334
47452,61.733333,-144.95
47453,39.000278,-119.750556
47454,19.2,-155.8
47455,40.961667,-80.665278
47456,41.838889,-71.026389
47457,32.466945,-100.459722
47458,41.683889,-81.389722
47459,45.061667,-93.353333
47460,34.273056,-77.904167
47461,38.304722,-121.429445
47462,35.233333,-96.666667
47463,34.018611,-85.146389
47464,47.383333,-122.538611
47465,45.635833,-108.791666
47466,60.8,-152.666667
47467,31.544444,-93.486666
47468,41.931667,-88.708333
47469,44.535555,-72.6
47470,43.35,-88.391666
47471,32.788333,-93.954167
47472,33.138889,-116.584444
47473,34.655556,-87.3425
47474,47.233611,-123.1475
47475,39.025556,-119.734444
47476,32.142222,-111.174445
47477,33.790833,-112.483056
47478,35.072778,-77.04
47479,25.848611,-81.39
47480,48.066667,-113.983333
47481,33.269167,-111.811111
47482,27.069167,-82.440555
47483,37.693333,-121.820278
47484,55.261667,-162.726667
47485,39.275,-104.071667
47486,59.096666,-161.716667
47487,41.2825,-111.017223
47488,20.555556,-95.327778
47489,32.761111,-89.53
47490,30.883889,-81.400833
47491,38.021111,-120.415556
47492,47.366667,-121.202222
47493,42.546111,-71.721667
47494,41.263056,-122.271945
47495,45.616667,-109.243333
47496,27.953611,-81.601389
47497,48.725556,-114.880278
47498,42.666667,-114.45
47499,33.800556,-112.250556
47500,33.520834,-116.796666
47501,31.713611,-82.393611
47502,41.195833,-112.012222
47503,63.17,-156.269723
47504,38.321111,-98.790833
47505,30.290277,-87.671667
47506,46.483333,-122.166667
47507,30.788889,-86.637777
47508,47.968334,-117.433056
47509,26.191666,-80.166945
47510,36.0225,-102.547222
47511,38.05,-84.933056
47512,61.416667,-151.666667
47513,34.526667,-93.024723
47514,45.698055,-92.953056
47515,44.323056,-85.171111
47516,61.4,-149.512222
47517,42.808611,-72.005
47518,47.176667,-95.915278
47519,34.101944,-84.166389
47520,32.516667,-85.883333
47521,43.843611,-73.516111
47522,38.265278,-119.386389
47523,36.745,-97.349444
47524,43.986111,-117.001667
47525,27.262778,-80.849722
47526,40.174445,-80.659444
47527,30.418334,-87.701389
47528,61.343333,-148.823334
47529,37.251667,-104.334444
47530,66.885555,-162.583333
47531,47.194166,-120.896944
47532,40.6175,-74.666945
47533,24.648611,-81.5775
47534,47.53,-122.301944
47535,34.055,-117.565
47536,41.368334,-96.0225
47537,39.834722,-75.765556
47538,40.05,-75.602222
47539,39.7125,-87.401389
47540,43.733333,-103.617778
47541,42.348055,-83.456389
47542,44.253889,-121.149722
47543,46.504167,-110.913333
47544,36.622778,-93.222778
47545,40.884166,-78.087222
47546,30.339722,-97.987777
47547,32.776945,-98.060278
47548,33.526945,-112.295277
47549,40.965833,-74.361944
47550,61.7,-148.583333
47551,31.004167,-98.4325
47552,40.566111,-74.978611
47553,33.620278,-111.910278
47554,60.516667,-150.983333
47555,47.366667,-118.833333
47556,41.719445,-86.001667
47557,40.081667,-75.010556
47558,43.143055,-70.772223
47559,37.086944,-84.077223
47560,43.251389,-77.868889
47562,38.954722,-121.081667
47563,41.8325,-79.361389
47564,63.454444,-145.202778
47565,38.376944,-84.283333
47566,39.263333,-74.612222
47567,60.491944,-145.477778
47568,45.214444,-88.072778
47569,30.221667,-99.498333
47570,40.825,-107.233333
47571,61.213611,-149.844444
47572,63.662222,-148.339722
47573,48.972223,-122.748611
47574,40.869445,-101.732778
47575,59.9125,-157.0125
47576,43.304722,-114.058056
47577,41.076667,-71.920278
47578,60.75,-151.616667
47579,63.844444,-148.2875
47580,34.011944,-84.629167
47581,32.897777,-79.782778
47582,26.965556,-98.250833
47583,25.649722,-80.416667
47584,27.899722,-81.622778
47585,18.456667,-66.098055
47586,42.409167,-83.009722
47587,36.586944,-121.843055
47588,28.973056,-95.863333
47589,28.808611,-82.316389
47590,62.683333,-143.866667
47591,63.886111,-152.301944
47592,42.911111,-82.528889
47593,40.076945,-92.32
47594,29.108056,-96.398611
47595,47.531945,-122.305556
47596,33.191389,-99.717778
47597,34.171111,-84.924167
47598,42.259722,-84.459444
47599,48.5975,-122.9975
47600,64.65,-149.166667
47601,62.361944,-151.079167
47602,59.243889,-135.523611
47603,39.833056,-75.782223
47604,46.604167,-95.604444
47605,35.213611,-80.669445
47606,42.374167,-122.873611
47607,40.213889,-74.601667
47608,42.031111,-91.529445
47609,40.301389,-96.754167
47610,61.186944,-149.965278
47611,41.284722,-72.584722
47612,45.251389,-122.673334
47613,64.833333,-147.45
47614,45.0175,-123.755555
47615,30.086944,-90.5825
47616,61.602778,-149.575
47617,61.226389,-149.988611
47618,44.865833,-91.484166
47619,62.378889,-147.474445
47620,27.961944,-80.559722
47621,34.4,-86.276389
47622,26.219445,-79.866945
47623,40.809444,-75.761389
47624,18.455833,-66.105833
47625,32.411111,-99.681667
47626,42.168334,-87.934444
47627,38.376667,-121.962222
47628,41.184444,-112.001111
47629,36.800278,-102.515278
47630,41.425556,-88.418611
47631,33.45,-111.716667
47632,33.883056,-84.297777
47633,42.405556,-83.005833
47634,34.699166,-119.658889
47635,36.898889,-89.561667
47636,34.566945,-90.315
47637,29.533611,-98.469723
47638,34.654444,-112.419445
47639,39.916945,-76.872778
47640,37.251111,-78.834722
47641,37.261944,-117.810278
47642,40.570278,-75.488055
47643,32.353889,-97.676389
47644,32.065,-103.558333
47645,38.959722,-94.371667
47646,30.6375,-86.993611
47647,34.804444,-89.521111
47648,34.015833,-118.451389
47649,41.407222,-95.046944
47650,30.55,-90.4
47651,27.495,-80.368056
47652,27.495,-80.368056
47653,39.889722,-84.253333
47654,21.307222,-158.070278
47655,45.651389,-95.339722
47656,37.528334,-106.046666
47657,61.083333,-156.9
47658,65.992777,-153.704167
47659,35.769445,-114.663611
47660,41.738333,-72.650278
47661,46.521389,-90.128334
47662,42.998055,-74.329445
47663,35.475,-108.747222
47664,37.461111,-122.115
47665,34.990833,-80.163056
47666,38.025556,-111.174445
47667,33.254722,-97.580556
47668,34.059444,-82.2425
47669,32.141944,-111.174445
47670,39.367778,-75.072223
47671,32.895277,-80.040555
47672,28.8375,-81.825556
47673,45.509722,-91.980556
47674,36.463611,-93.825278
47675,46.379723,-117
47676,61.538055,-149.8
47677,34.483333,-117.825
47678,35.395555,-80.705556
47679,47.165278,-114.816111
47680,47.906944,-97.640555
47681,33.639444,-111.056667
47682,37.596111,-93.348055
47683,33.269167,-111.811111
47684,62.490833,-149.7
47685,34.496111,-77.533056
47686,60.625556,-152.280556
47687,45.618611,-121.168334
47689,35.302222,-112.193889
47690,61.18,-149.971945
47691,34.0375,-116.9875
47692,28.966667,-82.35
47693,30.4,-86.471389
47694,41.008611,-74.737777
47695,36.222223,-96.346111
47696,39.952222,-75.852222
47697,25.911667,-80.278334
47698,34.698333,-84.013333
47699,28.341389,-80.685277
47700,39.756389,-80.559167
47702,30.609166,-84.296389
47703,34.259444,-116.884444
47704,40.536944,-81.9475
47705,35.138611,-111.671111
47706,32.213889,-83.127778
47707,54.838333,-163.866667
47708,33.266667,-111.8
47709,26.683056,-80.095555
47710,42.700833,-78.914722
47711,40.436944,-86.933889
47712,33.817778,-118.151667
47713,42.985277,-91.790555
47714,38.365556,-85.738055
47715,41.200278,-74.623056
47716,41.362222,-73.526111
47717,43.178611,-89.451389
47718,60.766667,-161.833333
47719,33.226945,-84.274723
47720,39.050278,-74.909167
47721,40.027223,-106.451667
47722,39.908333,-105.116667
47723,38.726667,-90.508056
47724,35.152222,-118.016667
47725,61.466667,-148.8
47726,32.805,-94.584722
47727,42.6875,-112.200833
47728,28.403889,-81.839444
47729,42.806111,-102.175278
47730,42.9625,-70.828611
47732,43.036666,-87.753611
47733,41.708611,-86.317223
47734,38.600278,-77.072778
47735,61.571667,-149.540277
47736,28.794166,-82.765
47737,32.954722,-84.263056
47738,29.521111,-95.241944
47739,46.772778,-100.745833
47740,43.646111,-70.309167
47741,60.056944,-143.453611
47742,27.483333,-80.2
47743,64.614722,-162.271667
47744,46.026667,-115.565
47745,47.863889,-122.068056
47746,39.201111,-75.483333
47747,47.103889,-122.287222
47748,35.336111,-112.889722
47749,32.135833,-111.174445
47750,33.307222,-84.770278
47751,32.223056,-87.613889
47752,59.033333,-158.505556
47753,36.183889,-86.888889
47754,33.622778,-111.910556
47755,42.238055,-83.530278
47756,33.405,-118.415833
47757,34.200833,-119.207222
47758,41.113333,-81.150556
47759,64.411111,-143.730556
47760,33.975,-79.010556
47761,58.990277,-159.05
47763,26.586666,-81.863056
47764,43.366667,-76.235555
47765,30.1925,-95.963056
47766,36.41,-83.555278
47767,44.020556,-117.013611
47768,41.028334,-81.798333
47769,33.233056,-84.280556
47770,37.861111,-108.036389
47772,61.616667,-149.033333
47773,47.533056,-110.243611
47774,39.886666,-74.682223
47775,38.835277,-94.428334
47776,34.953611,-111.318056
47777,26.586389,-81.863056
47778,34.776111,-88.166389
47779,41.408889,-122.198611
47780,32.831111,-116.578611
47781,29.179723,-81.058056
47782,42.584166,-70.916389
47783,40.442777,-76.441389
47784,27.05,-79.583333
47785,28.522223,-99.822223
47786,36.101944,-80.675834
47787,29.061667,-82.376389
47788,40.215278,-76.861667
47789,42.531111,-85.825278
47790,42.911111,-82.528889
47791,45.115556,-95.088889
47792,35.908889,-80.453889
47793,34.473611,-85.721389
47794,39.123334,-94.592777
47795,39.6825,-84.242777
47796,21.318611,-157.922223
47797,40.079723,-83.073056
47798,38.428334,-105.105
47799,40.570278,-75.488055
47800,32.656389,-114.605833
47801,46.221111,-116.013611
47802,44.827223,-93.457222
47803,41.453889,-87.006944
47804,64.5,-165.433333
47805,47.211111,-93.509722
47807,60.5,-150.333333
47808,35.240555,-97.467778
47809,41.331389,-82.1
47810,32.142222,-111.174445
47811,57.566945,-154.450278
47812,31.477223,-92.461111
47813,45.131111,-114.9975
47814,38.851111,-75.815556
47815,36.953056,-93.695
47816,33.357222,-84.571667
47817,42.467778,-85.648055
47818,45.673056,-108.87
47819,42.133056,-73.598611
47820,28.289722,-81.437222
47821,36.883611,-79.304444
47822,59.281111,-158.597222
47823,38.632223,-75.351944
47824,42.795833,-86.161944
47825,44.206111,-115.963611
47826,61.5875,-149.360278
47827,37.32,-93.419723
47828,56.361667,-160.188333
47829,35.252777,-120.625
47830,61.016667,-151.566667
47831,34.251111,-116.850556
47832,61.938055,-147.168611
47833,68.546111,-148.096944
47834,41.222223,-86.386111
47835,44.523056,-114.2175
47836,42.081945,-80.176111
47837,26.043889,-80.056111
47838,68.145,-148.634444
47839,39.667223,-119.876111
47840,35.835555,-79.925278
47841,34.033611,-117.820278
47842,38.865556,-107.822778
47843,40.041111,-76.201389
47844,43.160278,-90.675556
47845,39.577223,-106.248611
47846,42.591666,-89.375278
47847,68.23,-148.713333
47848,33.77,-118.416667
47849,42.05,-75.300833
47850,31.171111,-84.732223
47851,0.0,-78.728611
47852,39.985277,-75.581945
47853,37.081389,-121.596666
47854,42.664722,-79.309444
47855,44.661111,-114.129445
47856,42.377778,-89.563889
47857,42.238055,-83.530278
47858,41.196666,-112.011667
47860,41.766667,-115.316667
47861,44.889722,-116.101389
47862,40.623611,-73.261389
47863,64.113333,-147.605
47864,47.551944,-96.291944
47865,41.263056,-122.271945
47866,45.019445,-99.101389
47867,41.685277,-70.402222
47868,31.314444,-86.400555
47869,40.760278,-85.806667
47870,64.183333,-147.75
47871,44.778889,-70.789444
47872,64.171945,-150.495277
47873,39.509166,-119.768889
47874,31.853611,-86.6175
47875,38.257778,-122.605278
47876,29.586666,-95.160833
47877,41.089722,-83.2075
47878,39.367778,-75.072223
47879,40.705278,-94.223611
47880,35.469723,-98.003611
47881,41.020278,-121.433333
47882,25.906944,-80.278334
47883,38.066667,-114.566667
47884,30.4,-86.469445
47885,34.7425,-80.348055
47886,33.100833,-107.804722
47887,61.75,-151.5
47888,38.830834,-94.890277
47889,45.283333,-122.951944
47890,40.510278,-101.62
47891,47.886666,-122.271667
47892,27.656389,-80.416945
47893,36.111389,-117.6875
47894,37.303056,-108.628056
47895,34.654444,-112.419445
47896,46.398333,-94.138055
47897,34.619723,-79.738333
47898,38.023056,-121.375833
47899,47.268056,-122.578056
47900,33.663611,-101.822778
47901,40.569167,-90.074723
47902,25.906944,-80.278334
47903,33.254444,-97.580556
47904,30.066945,-95.548055
47905,34.256667,-111.339166
47906,41.726667,-93.535
47907,39.066111,-77.550556
47908,40.477223,-88.915833
47909,27.765,-82.626945
47910,42.947222,-87.896389
47911,35.854444,-83.523889
47912,28.763056,-81.368056
47913,35.433611,-119.056944
47914,32.446666,-111.002778
47915,39.078334,-84.210278
47916,29.768611,-94.657222
47917,44.427223,-73.079445
47918,39.095833,-93.202778
47919,28.683333,-80.866667
47920,36.043611,-95.985277
47921,36.58,-117.998333
47922,40.9475,-74.314444
47923,34.751111,-83.937222
47924,40.384166,-99.456389
47925,32.308056,-90.412778
47926,42.195277,-89.097222
47927,33.938611,-81.119445
47928,44.286944,-120.903889
47929,36.435833,-119.583611
47930,29.179723,-81.058056
47931,42.493333,-79.271945
47932,40.849166,-77.848611
47933,45.849166,-112.450555
47934,40.475834,-80.628056
47935,25.906944,-80.278334
47936,38.945555,-104.569723
47937,43.3875,-95.139166
47938,62.033333,-151.784444
47939,43.848333,-116.545833
47940,38.912222,-123.063056
47941,44.116667,-95.822223
47942,35.565278,-81.278611
47943,42.15,-79.256667
47944,41.1875,-96.101944
47945,32.421111,-85.248055
47946,33.354444,-84.569723
47947,40.85,-73.94
47948,42.716945,-71.123334
47949,43.655,-95.579167
47950,48.470834,-122.420834
47951,34.216389,-118.494444
47952,37.6325,-118.899444
47953,44.244722,-84.179723
47954,42.076389,-124.274723
47955,36.311389,-119.383889
47956,44.393611,-100.2875
47957,28,-82.383333
47958,41.855833,-71.817223
47959,41.263889,-41.263889
47961,33.934444,-112.508611
47962,39.906111,-76.149444
47963,31.979723,-87.356111
47964,33.076667,-111.983333
47965,32.913889,-101.495555
47966,38.797777,-82.074167
47967,36.048333,-79.474723
47968,38.489166,-121.104722
47969,26.549722,-81.566667
47970,40.4375,-104.633056
47971,41.989166,-88.101111
47972,35.61,-107.1
47973,46.833334,-94.511667
47975,39.141111,-96.670834
47976,42.608056,-122.826111
47977,18.433333,-66
47978,34.083333,-117.766667
47979,35.021667,-110.7225
47980,45.222223,-123.05
47981,32.816667,-116.966667
47982,42.665278,-83.418611
47983,30.833333,-86.666667
47984,40.332223,-74.353889
47985,36.188333,-94.487222
47986,34.833333,-82.35
47987,40.799166,-74.414722
47988,38.331945,-96.191111
47989,36.636111,-93.284166
47990,60.525834,-158.391666
47991,28.707222,-81.581667
47992,44.856944,-93.032778
47993,24.560278,-81.765833
47994,35.672778,-120.626945
47995,35.939444,-112.183889
47996,32.506111,-111.323889
47997,29.18,-81.058056
47999,34.816667,-117.383333
48000,37.623889,-118.837777
48001,42.324445,-88.073889
48002,36.758056,-76.4625
48003,36.348611,-92.556944
48004,36.247777,-120.2375
48005,40.091667,-75.010556
48006,40.711111,-86.374723
48007,42.190277,-71.172778
48008,39.761111,-98.793611
48009,48.618334,-97.175834
48010,37.533333,-110.7
