,Day,Month,Year,Make,Aircraft.damage,Aircraft.Category,Number.of.Engines,Engine.Type,Weather.Condition,Broad.phase.of.flight,Fatal,Injured,Uninjured,Fatal.Cat,Fatal.Count,Latitude,Longitude
27866,27,5,1987,HUGHES,Substantial,,1,Turbo Shaft,VMC,Maneuvering,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
27867,3,6,1987,HUGHES,Destroyed,,1,Reciprocating,VMC,Landing,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
27868,17,6,1987,HUGHES,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27869,22,7,1987,HUGHES,Substantial,,1,Turbo Shaft,VMC,Landing,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0
27870,30,7,1987,HUGHES,Substantial,,1,Turbo Shaft,VMC,Landing,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0
27871,12,8,1987,HUGHES,Destroyed,,1,Turbo Shaft,VMC,Cruise,2.0,0.0,3.0,Fatal,2,0.0,0.0
27872,11,9,1987,HUGHES,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27873,15,9,1987,HUGHES,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
27874,17,9,1987,HUGHES,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0
27875,27,9,1987,HUGHES,Substantial,,1,Turbo Shaft,VMC,Cruise,0.0,1.0,3.0,Non-Fatal,0,0.0,0.0
27876,19,11,1987,HUGHES,Substantial,,1,Reciprocating,VMC,Descent,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27877,24,11,1987,HUGHES,Destroyed,,1,Reciprocating,VMC,Landing,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
27878,26,11,1987,HUGHES,Substantial,,1,Turbo Shaft,VMC,Descent,0.0,3.0,0.0,Non-Fatal,0,0.0,0.0
27879,17,12,1987,HUGHES,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27880,24,1,1988,HUGHES,Substantial,,1,Turbo Shaft,VMC,Descent,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27881,16,2,1988,HUGHES,Destroyed,,1,Turbo Shaft,VMC,Cruise,0.0,3.0,0.0,Non-Fatal,0,0.0,0.0
27882,9,3,1988,HUGHES,Destroyed,,1,Reciprocating,VMC,Taxi,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
27883,15,3,1988,HUGHES,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0
27884,12,4,1988,HUGHES,Substantial,,1,Reciprocating,VMC,Climb,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27885,13,4,1988,HUGHES,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0
27886,2,5,1988,HUGHES,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
27887,7,5,1988,HUGHES,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,2.0,Non-Fatal,0,0.0,0.0
27888,9,5,1988,HUGHES,Substantial,,1,Reciprocating,VMC,Takeoff,1.0,0.0,0.0,Fatal,1,0.0,0.0
27889,11,5,1988,HUGHES,Substantial,,1,Reciprocating,VMC,Approach,0.0,1.0,2.0,Non-Fatal,0,0.0,0.0
27890,17,5,1988,HUGHES,Substantial,,1,Turbo Shaft,VMC,Takeoff,0.0,4.0,0.0,Non-Fatal,0,0.0,0.0
27891,19,6,1988,HUGHES,Substantial,,1,Turbo Shaft,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27892,25,6,1988,HUGHES,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27893,5,7,1988,HUGHES,Substantial,,1,Turbo Shaft,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27894,8,7,1988,HUGHES,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,2.0,1.0,Non-Fatal,0,0.0,0.0
27895,8,7,1988,HUGHES,Substantial,,1,Turbo Shaft,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27896,21,7,1988,HUGHES,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27897,28,7,1988,HUGHES,Substantial,,1,Turbo Shaft,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27898,19,8,1988,HUGHES,Substantial,,1,Turbo Shaft,VMC,Cruise,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
27899,20,8,1988,HUGHES,Destroyed,,1,Reciprocating,VMC,Cruise,3.0,0.0,0.0,Fatal,3,0.0,0.0
27900,21,8,1988,HUGHES,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0
27901,5,9,1988,HUGHES,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0
27902,16,9,1988,HUGHES,Substantial,,1,Turbo Shaft,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27903,3,10,1988,HUGHES,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27904,5,10,1988,HUGHES,Destroyed,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27905,8,10,1988,HUGHES,Substantial,,1,Turbo Shaft,VMC,Approach,0.0,6.0,0.0,Non-Fatal,0,0.0,0.0
27906,27,10,1988,HUGHES,Destroyed,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27907,14,11,1988,HUGHES,Destroyed,,1,Reciprocating,VMC,Approach,2.0,0.0,0.0,Fatal,2,0.0,0.0
27908,12,12,1988,HUGHES,Substantial,,1,Turbo Shaft,VMC,Maneuvering,0.0,0.0,5.0,Non-Fatal,0,0.0,0.0
27909,12,12,1988,HUGHES,Substantial,,1,Turbo Shaft,VMC,Maneuvering,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
27910,23,12,1988,HUGHES,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
27911,12,1,1989,HUGHES,Substantial,,1,Turbo Shaft,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27912,13,3,1989,HUGHES,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27913,22,3,1989,HUGHES,Destroyed,,1,Reciprocating,VMC,Cruise,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
27914,30,3,1989,HUGHES,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27915,30,3,1989,HUGHES,Substantial,,1,Turbo Shaft,VMC,Climb,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27916,8,4,1989,HUGHES,Substantial,,1,Reciprocating,VMC,Cruise,0.0,2.0,1.0,Non-Fatal,0,0.0,0.0
27917,11,4,1989,HUGHES,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
27918,11,5,1989,HUGHES,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27919,18,5,1989,HUGHES,Destroyed,,1,Reciprocating,VMC,Maneuvering,1.0,0.0,0.0,Fatal,1,0.0,0.0
27920,30,5,1989,HUGHES,Substantial,,1,Turbo Shaft,VMC,Cruise,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0
27921,6,6,1989,HUGHES,Destroyed,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27922,10,6,1989,HUGHES,Destroyed,,1,Reciprocating,VMC,Cruise,2.0,0.0,0.0,Fatal,2,0.0,0.0
27923,17,6,1989,HUGHES,Destroyed,,1,Reciprocating,VMC,Takeoff,0.0,3.0,0.0,Non-Fatal,0,0.0,0.0
27924,20,6,1989,HUGHES,Destroyed,,1,Reciprocating,VMC,Cruise,1.0,0.0,0.0,Fatal,1,0.0,0.0
27925,1,7,1989,HUGHES,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27926,7,7,1989,HUGHES,Substantial,,1,Turbo Shaft,VMC,Takeoff,0.0,2.0,1.0,Non-Fatal,0,0.0,0.0
27927,24,7,1989,HUGHES,Substantial,,1,Reciprocating,VMC,Cruise,0.0,1.0,2.0,Non-Fatal,0,0.0,0.0
27928,5,8,1989,HUGHES,Destroyed,,1,Reciprocating,VMC,Standing,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
27929,25,8,1989,HUGHES,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
27930,31,8,1989,HUGHES,Substantial,,1,Reciprocating,VMC,Standing,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
27931,8,9,1989,HUGHES,Substantial,,1,Turbo Shaft,VMC,Takeoff,0.0,0.0,5.0,Non-Fatal,0,0.0,0.0
27932,18,9,1989,HUGHES,Destroyed,,1,Reciprocating,VMC,Maneuvering,2.0,0.0,0.0,Fatal,2,0.0,0.0
27933,21,9,1989,HUGHES,Substantial,,1,Reciprocating,VMC,Cruise,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
27934,28,9,1989,HUGHES,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27935,13,10,1989,HUGHES,Destroyed,,1,Turbo Shaft,IMC,Maneuvering,1.0,0.0,0.0,Fatal,1,0.0,0.0
27936,22,10,1989,HUGHES,Substantial,,1,Turbo Shaft,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27937,27,10,1989,HUGHES,Substantial,,1,Turbo Shaft,VMC,Climb,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27938,15,11,1989,HUGHES,Destroyed,,1,Reciprocating,VMC,Maneuvering,1.0,0.0,0.0,Fatal,1,0.0,0.0
27939,15,11,1989,HUGHES,Destroyed,,1,Turbo Shaft,VMC,Approach,2.0,0.0,0.0,Fatal,2,0.0,0.0
27940,29,11,1989,HUGHES,Substantial,,1,Turbo Shaft,IMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27941,8,12,1989,HUGHES,Substantial,,1,Turbo Shaft,VMC,Cruise,0.0,0.0,5.0,Non-Fatal,0,0.0,0.0
27942,6,1,1990,HUGHES,Destroyed,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27943,10,2,1990,HUGHES,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27944,24,2,1990,HUGHES,Substantial,,1,Reciprocating,VMC,Go-around,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27945,2,3,1990,HUGHES,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27946,3,4,1990,HUGHES,Substantial,,1,Turbo Shaft,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27947,15,4,1990,HUGHES,Substantial,,1,Turbo Shaft,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27948,3,5,1990,HUGHES,Substantial,,1,Turbo Shaft,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27949,9,5,1990,HUGHES,Destroyed,,1,Reciprocating,VMC,Landing,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
27950,10,5,1990,HUGHES,Substantial,,1,Turbo Shaft,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27951,22,5,1990,HUGHES,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27952,23,5,1990,HUGHES,Substantial,,1,Reciprocating,VMC,Taxi,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
27953,23,5,1990,HUGHES,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27954,24,5,1990,HUGHES,Substantial,,1,Turbo Shaft,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27955,1,6,1990,HUGHES,Substantial,,1,Turbo Shaft,VMC,Takeoff,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
27956,5,6,1990,HUGHES,Destroyed,,1,Turbo Shaft,VMC,Maneuvering,0.0,3.0,0.0,Non-Fatal,0,0.0,0.0
27957,6,6,1990,HUGHES,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0
27958,21,6,1990,HUGHES,Destroyed,,1,Reciprocating,VMC,Standing,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
27959,21,6,1990,HUGHES,Substantial,,1,Turbo Shaft,VMC,Approach,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0
27960,21,6,1990,HUGHES,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27961,23,6,1990,HUGHES,Minor,,1,Turbo Shaft,VMC,Maneuvering,0.0,0.0,10.0,Non-Fatal,0,0.0,0.0
27962,23,6,1990,HUGHES,Substantial,,1,Turbo Shaft,VMC,Maneuvering,0.0,0.0,10.0,Non-Fatal,0,0.0,0.0
27963,29,6,1990,HUGHES,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
27964,14,8,1990,HUGHES,Destroyed,,1,Turbo Shaft,VMC,Approach,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27965,24,8,1990,HUGHES,Substantial,,1,Turbo Shaft,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27966,24,8,1990,HUGHES,Substantial,,1,Reciprocating,VMC,Approach,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
27967,14,9,1990,HUGHES,Destroyed,,1,Turbo Shaft,VMC,Cruise,0.0,3.0,0.0,Non-Fatal,0,0.0,0.0
27968,17,9,1990,HUGHES,Substantial,,1,Reciprocating,VMC,Maneuvering,1.0,0.0,0.0,Fatal,1,0.0,0.0
27969,21,9,1990,HUGHES,Substantial,,1,Turbo Shaft,VMC,Maneuvering,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0
27970,25,9,1990,HUGHES,Destroyed,,1,Reciprocating,VMC,Cruise,1.0,0.0,0.0,Fatal,1,0.0,0.0
27971,4,10,1990,HUGHES,Substantial,,1,Turbo Shaft,VMC,Takeoff,0.0,1.0,2.0,Non-Fatal,0,0.0,0.0
27972,15,11,1990,HUGHES,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27973,26,11,1990,HUGHES,Substantial,,1,Turbo Shaft,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27974,26,12,1990,HUGHES,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27975,2,1,1991,HUGHES,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27976,18,2,1991,HUGHES,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27977,20,2,1991,HUGHES,Destroyed,,1,Reciprocating,VMC,Maneuvering,0.0,3.0,0.0,Non-Fatal,0,0.0,0.0
27978,11,3,1991,HUGHES,Substantial,,1,Turbo Shaft,VMC,Cruise,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0
27979,16,3,1991,HUGHES,Substantial,,1,Reciprocating,IMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27980,27,3,1991,HUGHES,Substantial,,1,Turbo Shaft,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27981,30,3,1991,HUGHES,Destroyed,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27982,7,4,1991,HUGHES,Substantial,,1,Turbo Shaft,VMC,Landing,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0
27983,5,5,1991,HUGHES,Substantial,,1,Turbo Shaft,VMC,Cruise,0.0,3.0,2.0,Non-Fatal,0,0.0,0.0
27984,5,5,1991,HUGHES,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27985,14,5,1991,HUGHES,Substantial,,1,Reciprocating,VMC,Standing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27986,18,5,1991,HUGHES,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27987,22,5,1991,HUGHES,Substantial,,1,Turbo Shaft,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27988,26,5,1991,HUGHES,Destroyed,,1,Reciprocating,VMC,Maneuvering,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0
27989,13,6,1991,HUGHES,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
27990,19,6,1991,HUGHES,Substantial,,1,Reciprocating,VMC,Approach,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
27991,29,6,1991,HUGHES,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
27992,1,7,1991,HUGHES,Substantial,,1,Reciprocating,VMC,Approach,1.0,1.0,0.0,Fatal,1,0.0,0.0
27993,3,7,1991,HUGHES,Substantial,,1,Reciprocating,VMC,Descent,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27994,5,7,1991,HUGHES,Substantial,,1,Turbo Shaft,IMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27995,18,7,1991,HUGHES,Destroyed,,1,Reciprocating,VMC,Cruise,1.0,0.0,0.0,Fatal,1,0.0,0.0
27996,18,8,1991,HUGHES,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
27997,1,9,1991,HUGHES,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
27998,11,9,1991,HUGHES,Substantial,,1,Turbo Shaft,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
27999,11,10,1991,HUGHES,Substantial,,1,Turbo Shaft,VMC,Cruise,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
28000,11,10,1991,HUGHES,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
28001,15,1,1992,HUGHES,Destroyed,,1,Turbo Shaft,VMC,Cruise,1.0,0.0,0.0,Fatal,1,0.0,0.0
28002,15,1,1992,HUGHES,Substantial,,1,Turbo Shaft,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
28003,28,3,1992,HUGHES,Destroyed,,1,Reciprocating,VMC,Landing,1.0,1.0,0.0,Fatal,1,0.0,0.0
28004,18,4,1992,HUGHES,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
28005,1,5,1992,HUGHES,Substantial,,1,Turbo Shaft,VMC,Landing,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0
28006,30,5,1992,HUGHES,Substantial,,1,Turbo Shaft,VMC,Cruise,0.0,0.0,5.0,Non-Fatal,0,0.0,0.0
28007,13,6,1992,HUGHES,Destroyed,,1,Turbo Shaft,VMC,Maneuvering,1.0,0.0,0.0,Fatal,1,0.0,0.0
28008,26,6,1992,HUGHES,Destroyed,,1,Turbo Shaft,VMC,Cruise,1.0,0.0,0.0,Fatal,1,0.0,0.0
28009,31,7,1992,HUGHES,Substantial,,1,Turbo Shaft,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
28010,1,8,1992,HUGHES,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
28011,3,8,1992,HUGHES,Substantial,,1,Turbo Shaft,VMC,Takeoff,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
28012,14,8,1992,HUGHES,Substantial,,1,Reciprocating,VMC,Descent,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
28013,23,8,1992,HUGHES,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0
28014,1,9,1992,HUGHES,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
28015,9,9,1992,HUGHES,Substantial,,1,Turbo Shaft,VMC,Cruise,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
28016,12,9,1992,HUGHES,Substantial,,1,Reciprocating,VMC,Descent,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
28017,25,9,1992,HUGHES,Destroyed,,1,Reciprocating,VMC,Climb,2.0,0.0,0.0,Fatal,2,0.0,0.0
28018,25,9,1992,HUGHES,Substantial,,1,Turbo Shaft,VMC,Maneuvering,0.0,2.0,2.0,Non-Fatal,0,0.0,0.0
28019,1,10,1992,HUGHES,Substantial,,1,Reciprocating,VMC,Descent,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
28020,16,11,1992,HUGHES,Substantial,,1,Turbo Shaft,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
28021,16,11,1992,HUGHES,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
28022,27,11,1992,HUGHES,Substantial,,1,Turbo Shaft,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
28023,2,12,1992,HUGHES,Destroyed,,1,Turbo Shaft,VMC,Maneuvering,2.0,0.0,0.0,Fatal,2,0.0,0.0
28024,4,12,1992,HUGHES,Substantial,,1,Turbo Shaft,VMC,Cruise,0.0,2.0,2.0,Non-Fatal,0,0.0,0.0
28025,7,12,1992,HUGHES,Destroyed,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
28026,21,12,1992,HUGHES,Substantial,,1,Turbo Shaft,VMC,Cruise,0.0,0.0,5.0,Non-Fatal,0,0.0,0.0
28027,1,1,1993,HUGHES,Destroyed,,1,Reciprocating,VMC,Maneuvering,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
28028,11,1,1993,HUGHES,Destroyed,,1,Reciprocating,IMC,Cruise,2.0,0.0,0.0,Fatal,2,0.0,0.0
28029,27,1,1993,HUGHES,Substantial,,1,Turbo Shaft,VMC,Cruise,0.0,2.0,1.0,Non-Fatal,0,0.0,0.0
28030,4,2,1993,HUGHES,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
28031,22,2,1993,HUGHES,Substantial,,1,Turbo Shaft,VMC,Cruise,0.0,4.0,0.0,Non-Fatal,0,0.0,0.0
28032,26,5,1993,HUGHES,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
28033,11,6,1993,HUGHES,Substantial,,1,Turbo Shaft,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
28034,15,6,1993,HUGHES,Substantial,,1,Turbo Shaft,VMC,Cruise,0.0,2.0,1.0,Non-Fatal,0,0.0,0.0
28035,15,6,1993,HUGHES,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
28036,19,6,1993,HUGHES,Destroyed,,1,Reciprocating,VMC,Landing,1.0,1.0,0.0,Fatal,1,0.0,0.0
28037,12,7,1993,HUGHES,Substantial,,1,Turbo Shaft,VMC,Maneuvering,1.0,1.0,0.0,Fatal,1,0.0,0.0
28038,23,7,1993,HUGHES,Substantial,,1,Turbo Shaft,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
28039,15,8,1993,HUGHES,Substantial,,1,Turbo Shaft,VMC,Cruise,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0
28040,27,8,1993,HUGHES,Substantial,,1,Turbo Shaft,VMC,Maneuvering,0.0,0.0,5.0,Non-Fatal,0,0.0,0.0
28041,15,9,1993,HUGHES,Substantial,,1,Turbo Shaft,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
28042,5,10,1993,HUGHES,Substantial,,1,Reciprocating,VMC,Climb,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
28043,12,10,1993,HUGHES,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
28044,22,12,1993,HUGHES,Substantial,,1,Turbo Shaft,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
28045,31,12,1993,HUGHES,Destroyed,,1,Turbo Shaft,VMC,Cruise,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
28046,15,1,1994,HUGHES,Substantial,,1,Reciprocating,VMC,Cruise,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
28047,2,3,1994,HUGHES,Substantial,,1,Reciprocating,VMC,Landing,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
28048,19,3,1994,HUGHES,Destroyed,,1,Turbo Shaft,VMC,Cruise,1.0,0.0,0.0,Fatal,1,0.0,0.0
28049,25,3,1994,HUGHES,Substantial,,1,Turbo Shaft,VMC,Maneuvering,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
28050,1,4,1994,HUGHES,Substantial,,1,Turbo Shaft,VMC,Maneuvering,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
28051,18,4,1994,HUGHES,Destroyed,,1,Turbo Shaft,VMC,Maneuvering,1.0,4.0,0.0,Fatal,1,0.0,0.0
28052,25,5,1994,HUGHES,Destroyed,,1,Reciprocating,VMC,Takeoff,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
28053,6,6,1994,HUGHES,Substantial,,1,Turbo Shaft,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
28054,9,6,1994,HUGHES,Substantial,,1,Turbo Shaft,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
28055,20,6,1994,HUGHES,Destroyed,,1,Reciprocating,VMC,Maneuvering,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
28056,22,6,1994,HUGHES,Substantial,,1,Turbo Shaft,VMC,Cruise,0.0,3.0,0.0,Non-Fatal,0,0.0,0.0
28057,3,7,1994,HUGHES,Substantial,,1,Turbo Shaft,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
28058,24,7,1994,HUGHES,Destroyed,,1,Turbo Shaft,VMC,Maneuvering,2.0,0.0,0.0,Fatal,2,0.0,0.0
28059,30,7,1994,HUGHES,Substantial,,1,Reciprocating,VMC,Cruise,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
28060,1,8,1994,HUGHES,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
