,Make,Aircraft.damage,Number.of.Engines,Engine.Type,Weather.Condition,Broad.phase.of.flight
996,1,3,1,1,2,8
997,1,2,1,1,1,9
998,1,3,1,1,1,4
999,1,2,2,1,2,7
1000,1,2,1,1,1,3
1001,1,3,2,1,2,7
1002,1,3,2,4,2,8
1003,1,2,1,1,1,2
1004,1,3,2,1,1,3
1005,1,2,1,1,2,8
1006,1,3,1,1,2,9
1007,1,3,1,1,2,5
1008,1,3,1,1,1,3
1009,1,2,2,1,2,3
1010,1,2,1,1,1,8
1011,1,3,2,4,1,5
1012,1,2,1,1,1,9
1013,1,2,1,1,1,8
1014,1,3,2,1,1,6
1015,1,2,2,4,1,9
1016,1,3,2,4,1,3
1017,1,2,1,1,1,9
1018,1,2,1,1,1,3
1019,1,3,1,1,2,5
1020,1,2,1,1,1,5
1021,1,2,1,1,1,3
1022,1,2,1,1,1,9
1023,1,2,2,1,1,5
1024,1,2,1,1,1,8
1025,1,3,1,1,2,8
1026,1,2,1,1,1,6
1027,1,2,1,1,1,9
1028,1,2,1,1,1,9
1029,1,3,1,1,1,7
1030,1,3,1,1,1,6
1031,1,2,2,1,1,9
1032,1,3,1,1,1,3
1033,1,3,1,1,2,3
1034,1,2,1,1,1,9
1035,1,2,1,1,1,3
1036,1,2,2,4,2,2
1037,1,2,1,1,1,3
1038,1,2,1,1,1,10
1039,1,3,2,1,2,10
1040,1,2,2,1,1,3
1041,1,2,1,1,1,5
1042,1,3,2,1,1,6
1043,1,2,1,1,1,3
1044,1,3,1,1,1,5
1045,1,2,2,1,2,4
1046,1,2,2,1,1,9
1047,1,2,1,1,1,4
1048,1,2,2,1,1,9
1049,1,2,1,1,1,9
1050,1,2,2,1,1,6
1051,1,2,2,1,1,5
1052,1,2,2,1,1,9
1053,1,2,2,1,1,9
1054,1,3,1,1,1,1
1055,1,2,2,1,1,3
1056,1,3,1,1,1,8
1057,1,3,1,1,1,8
1058,1,2,1,1,1,3
1059,1,1,2,4,2,1
1060,1,3,2,1,1,5
1061,1,2,1,1,1,5
1062,1,2,2,1,1,5
1063,1,2,1,1,1,5
1064,1,2,2,1,2,9
1065,1,2,1,1,1,5
1066,1,2,2,1,1,2
1067,1,2,1,1,1,9
1068,1,2,1,1,1,5
1069,1,3,1,1,1,3
1070,1,3,1,1,1,4
1071,1,2,1,1,1,3
1072,1,2,2,1,1,3
1073,1,2,1,1,1,9
1074,1,3,1,1,1,3
1075,1,3,2,4,1,2
1076,1,3,1,1,2,8
1077,1,3,1,1,1,3
1078,1,2,1,1,1,9
1079,1,2,1,1,1,5
1080,1,2,1,1,1,6
1081,1,2,2,4,1,9
1082,1,2,1,1,1,8
1083,1,3,2,1,1,7
1084,1,3,1,1,1,10
1085,1,2,2,1,1,3
1086,1,2,1,1,1,1
1087,1,3,2,1,1,1
1088,1,3,1,1,1,8
1089,1,2,2,1,1,9
1090,1,2,2,1,1,5
1091,1,2,1,1,1,9
1092,1,2,1,1,1,3
1093,1,3,2,4,1,8
1094,1,2,2,1,1,9
1095,1,2,1,1,1,3
1096,1,2,1,1,1,9
1097,1,2,1,1,1,3
1098,1,2,1,1,1,8
1099,1,2,1,1,1,9
1100,1,2,1,1,1,3
1101,1,3,1,1,1,9
1102,1,2,1,1,1,9
1103,1,2,2,1,1,9
1104,1,2,1,1,1,9
1105,1,2,1,1,1,3
1106,1,2,2,4,1,3
1107,1,2,2,1,1,9
1108,1,2,1,1,1,9
1109,1,2,2,1,1,9
1110,1,2,1,1,1,9
1111,1,3,1,1,1,5
1112,1,2,1,1,1,3
1113,1,2,2,1,1,9
1114,1,2,2,1,1,9
1115,1,2,1,1,1,8
1116,1,3,2,1,1,7
1117,1,3,1,1,1,9
1118,1,2,2,1,1,3
1119,1,2,1,1,1,9
1120,1,2,2,1,1,9
1121,1,2,1,1,1,3
1122,1,3,1,1,1,5
1123,1,2,1,1,1,7
1124,1,3,2,1,1,8
1125,1,2,1,1,1,8
1126,1,2,2,4,1,9
1127,1,3,1,1,1,8
1128,1,2,1,1,1,3
1129,1,2,2,1,1,9
1130,1,2,2,1,1,2
1131,1,2,2,4,1,2
1132,1,2,1,1,1,9
1133,1,3,1,1,1,8
1134,1,2,2,1,1,9
1135,1,3,2,1,1,7
1136,1,2,1,1,1,3
1137,1,3,2,1,1,3
1138,1,3,1,1,1,3
1139,1,2,1,1,1,7
1140,1,2,2,1,1,3
1141,1,3,2,1,2,3
1142,1,3,2,4,1,9
1143,1,3,2,1,1,6
1144,1,2,1,1,1,9
1145,1,2,1,1,1,3
1146,1,2,1,1,1,8
1147,1,2,2,1,1,3
1148,1,2,2,4,1,7
1149,1,3,1,1,2,4
1150,1,2,2,4,1,1
1151,1,2,1,1,1,8
1152,1,2,1,1,1,5
1153,1,3,1,1,1,3
1154,1,2,2,1,1,9
1155,1,2,1,1,1,8
1156,1,2,1,1,1,3
1157,1,3,1,1,2,8
1158,1,2,2,1,1,3
1159,1,2,1,1,1,4
1160,1,2,2,1,1,5
1161,1,3,2,1,2,9
1162,1,3,1,1,1,6
1163,1,2,2,1,1,8
1164,1,2,1,1,2,9
1165,1,2,1,1,1,9
1166,1,2,2,1,1,9
1167,1,2,2,1,1,3
1168,1,3,2,4,1,6
1169,1,3,2,4,1,6
1170,1,3,2,4,1,8
1171,1,3,1,1,2,4
1172,1,3,1,1,2,5
1173,1,2,1,1,1,5
1174,1,3,2,1,1,7
1175,1,3,1,1,2,3
1176,1,3,2,4,1,4
1177,1,3,1,1,1,3
1178,1,2,2,1,1,9
1179,1,2,2,1,1,5
1180,1,2,1,1,1,8
1181,1,2,1,1,2,7
1182,1,2,2,1,1,5
1183,1,2,2,1,1,9
1184,1,3,2,1,1,5
1185,1,3,1,1,1,5
1186,1,1,2,1,1,2
1187,1,2,1,1,1,3
1188,1,3,1,1,2,5
1189,1,2,2,1,1,2
1190,1,2,1,1,1,4
1191,1,2,2,1,1,9
1192,1,2,1,1,2,10
1193,1,2,1,1,2,8
1194,1,3,2,1,2,8
1195,1,2,1,1,2,9
1196,1,2,1,1,2,9
1197,1,2,1,1,1,5
1198,1,2,1,1,1,8
1199,1,2,1,1,1,9
1200,1,3,2,1,1,8
1201,1,2,1,1,1,3
1202,1,3,1,1,2,8
1203,1,2,1,1,1,3
1204,1,3,1,1,1,7
1205,1,2,1,1,1,3
1206,1,2,2,1,1,3
1207,1,3,1,1,1,7
1208,1,2,1,1,1,6
1209,1,2,2,4,1,2
1210,1,3,2,1,2,5
1211,1,3,1,1,1,5
1212,1,2,1,1,1,8
1213,1,3,1,1,1,5
1214,1,3,2,1,1,3
1215,1,2,1,1,1,9
1216,1,2,1,1,1,9
1217,1,2,1,1,1,3
1218,1,3,1,1,1,5
1219,1,2,1,1,1,4
1220,1,2,1,1,1,1
1221,1,2,1,1,1,9
1222,1,2,1,1,1,7
1223,1,3,2,1,1,3
1224,1,3,1,1,1,5
1225,1,3,2,1,2,8
1226,1,2,1,1,1,9
1227,1,2,1,1,1,3
1228,1,3,1,1,1,3
1229,1,2,1,1,1,9
1230,1,2,2,4,2,5
1231,1,3,2,1,1,5
1232,1,2,1,1,1,8
1233,1,2,1,1,1,8
1234,1,2,1,1,1,10
1235,1,3,1,1,1,4
1236,1,2,2,1,1,9
1237,1,2,1,1,1,1
1238,1,2,1,1,1,2
1239,1,2,2,1,2,7
1240,1,3,1,1,1,9
1241,1,2,1,1,1,9
1242,1,2,1,1,1,5
1243,1,3,2,1,1,8
1244,1,2,2,1,1,9
1245,1,2,1,1,1,9
1246,1,2,1,1,1,9
1247,1,2,2,1,1,5
1248,1,2,2,1,1,3
1249,1,3,1,1,2,4
1250,1,3,1,1,1,10
1251,1,3,1,1,1,5
1252,1,2,2,1,1,3
1253,1,2,1,1,1,10
1254,1,2,1,1,1,3
1255,1,3,1,1,1,3
1256,1,3,1,1,1,10
1257,1,2,2,1,1,9
1258,1,3,1,1,1,4
1259,1,2,1,1,1,10
1260,1,2,1,1,1,10
1261,1,2,1,1,1,4
1262,1,2,2,1,1,4
1263,1,2,1,1,1,6
1264,1,2,1,1,1,3
1265,1,2,1,1,1,5
1266,1,3,2,1,1,6
1267,1,2,1,1,1,8
1268,1,2,2,4,1,9
1269,1,2,1,1,1,6
1270,1,2,1,1,1,5
1271,1,2,1,1,1,3
1272,1,2,1,1,1,5
1273,1,2,1,1,1,4
1274,1,2,1,1,1,6
1275,1,2,1,1,1,9
1276,1,2,2,1,1,5
1277,1,3,1,1,1,3
1278,1,2,1,1,1,5
1279,1,3,2,1,1,8
1280,1,3,2,1,1,7
1281,1,2,2,1,1,3
1282,1,2,1,1,1,3
1283,1,2,1,1,1,9
1284,1,2,1,1,1,3
1285,1,2,1,1,1,8
1286,1,2,1,1,1,5
1287,1,3,1,1,1,3
1288,1,2,1,1,1,3
1289,1,2,1,1,1,5
1290,1,2,1,1,1,10
1291,1,2,1,1,1,3
1292,1,2,2,1,1,9
1293,1,3,2,1,1,8
1294,1,3,1,1,1,5
1295,1,2,2,1,1,10
1296,1,3,1,1,1,5
1297,1,3,2,4,1,4
1298,1,2,1,1,1,5
1299,1,3,1,1,2,5
1300,1,2,1,1,1,9
1301,1,3,2,1,2,10
1302,1,2,1,1,1,9
1303,1,2,1,1,1,5
1304,1,3,1,1,1,3
1305,1,3,1,1,1,7
1306,1,3,1,1,1,8
1307,1,2,2,4,2,7
1308,1,2,2,1,1,9
1309,1,2,1,1,1,2
1310,1,2,1,1,1,3
1311,1,2,2,1,1,4
1312,1,3,1,1,1,8
1313,1,2,1,1,1,8
1314,1,3,2,1,1,4
1315,1,2,1,1,1,9
1316,1,2,1,1,1,3
1317,1,3,2,1,1,4
1318,1,3,1,1,1,3
1319,1,2,1,1,1,8
1320,1,2,1,1,1,1
1321,1,2,1,1,1,5
1322,1,3,2,1,1,5
1323,1,3,1,1,1,3
1324,1,3,2,4,2,8
1325,1,3,1,1,2,4
1326,1,3,1,1,2,10
1327,1,3,1,1,2,5
1328,1,2,1,1,1,5
1329,1,2,1,1,1,9
1330,1,2,2,1,1,9
1331,1,2,1,1,1,5
1332,1,2,1,1,1,3
1333,1,2,1,1,1,10
1334,1,3,1,1,2,8
1335,1,3,1,1,2,3
1336,1,2,2,4,1,9
1337,1,3,1,1,1,3
1338,1,2,1,1,1,9
1339,1,2,1,1,2,3
1340,1,2,1,1,1,9
1341,1,3,1,1,2,5
1342,1,2,2,4,1,5
1343,1,2,1,1,1,5
1344,1,3,1,1,2,5
1345,1,2,2,4,1,5
1346,1,2,1,1,1,3
1347,1,2,2,4,1,9
1348,1,2,1,1,1,8
1349,1,2,2,1,1,9
1350,1,2,1,1,1,8
1351,1,2,1,1,1,1
1352,1,3,1,1,1,8
1353,1,2,1,1,2,3
1354,1,2,1,1,1,5
1355,1,3,1,1,1,10
1356,1,3,1,1,1,4
1357,1,3,2,1,2,8
1358,1,3,1,1,2,5
1359,1,3,2,1,2,5
1360,1,2,2,1,2,9
1361,1,3,1,1,2,10
1362,1,3,2,4,1,3
1363,1,3,2,1,1,3
1364,1,2,1,1,1,9
1365,1,3,1,1,2,5
1366,1,2,2,4,1,9
1367,1,2,2,1,1,5
1368,1,2,1,1,1,4
1369,1,2,1,1,1,5
1370,1,2,2,1,1,3
1371,1,2,2,4,2,2
1372,1,2,1,1,1,9
1373,1,3,1,1,1,5
1374,1,2,1,1,1,1
1375,1,2,1,1,1,4
1376,1,2,1,1,1,8
1377,1,2,2,4,1,3
1378,1,3,2,4,2,4
1379,1,2,2,1,1,8
1380,1,3,2,1,1,3
1381,1,3,1,1,1,8
1382,1,2,2,1,1,9
1383,1,2,1,1,1,5
1384,1,3,1,1,1,8
1385,1,2,1,1,1,5
1386,1,3,1,1,1,9
1387,1,2,2,1,1,9
1388,1,2,1,1,1,4
1389,1,3,2,4,2,5
1390,1,2,1,1,2,5
1391,1,3,1,1,1,9
1392,1,2,1,1,2,5
1393,1,2,1,1,1,3
1394,1,3,2,1,1,8
1395,1,2,1,1,1,5
1396,1,2,2,4,1,9
1397,1,2,1,1,1,1
1398,1,2,1,1,1,5
1399,1,3,1,1,1,3
1400,1,2,1,1,1,3
1401,1,3,2,1,1,7
1402,1,3,1,1,1,3
1403,1,3,2,1,2,4
1404,1,2,1,1,1,3
1405,1,2,1,1,1,5
1406,1,2,1,1,1,9
1407,1,2,1,1,1,3
1408,1,3,1,1,1,3
1409,1,2,1,1,1,9
1410,1,2,1,1,1,9
1411,1,3,2,1,1,3
1412,1,3,1,1,1,7
1413,1,2,1,1,1,9
1414,1,2,1,1,1,5
1415,1,3,1,1,1,5
1416,1,3,2,1,2,3
1417,1,2,1,1,1,3
1418,1,3,1,1,1,7
1419,1,3,1,1,1,5
1420,1,2,2,1,1,3
1421,1,2,1,1,1,3
1422,1,2,1,1,1,8
1423,1,3,1,1,1,8
1424,1,2,2,1,2,5
1425,1,2,1,1,1,3
1426,1,3,1,1,1,3
1427,1,3,2,1,1,3
1428,1,2,1,1,1,3
1429,1,2,1,1,1,7
1430,1,3,1,1,2,4
1431,1,3,2,1,2,4
1432,1,3,1,1,1,8
1433,1,2,1,1,1,3
1434,1,2,1,1,1,3
1435,1,2,1,1,1,3
1436,1,2,2,4,1,9
1437,1,2,1,1,1,3
1438,1,2,1,1,1,4
1439,1,2,1,1,1,3
1440,1,3,2,4,2,8
1441,1,3,2,1,1,5
1442,1,3,2,1,1,5
1443,1,2,1,1,1,2
1444,1,3,2,1,1,3
1445,1,2,1,1,1,4
1446,1,2,1,1,1,3
1447,1,3,1,1,1,5
1448,1,3,1,1,1,8
1449,1,2,1,1,1,9
1450,1,2,2,4,1,2
1451,1,2,1,1,1,7
1452,1,3,2,4,2,8
1453,1,3,2,4,1,8
1454,1,3,1,1,1,5
1455,1,2,2,1,2,5
1456,1,2,1,1,1,9
1457,1,2,1,1,1,9
1458,1,3,1,1,1,8
1459,1,2,1,1,1,5
1460,1,1,1,1,1,2
1461,1,3,1,1,2,6
1462,1,3,2,4,2,4
1463,1,2,1,1,1,3
1464,1,2,1,1,1,3
1465,1,2,2,1,1,2
1466,1,3,1,1,1,3
1467,1,3,1,1,1,9
1468,1,2,2,1,1,8
1469,1,2,2,1,1,10
1470,1,3,1,1,2,5
1471,1,2,1,1,1,2
1472,1,2,2,1,1,3
1473,1,2,2,4,1,1
1474,1,3,1,1,1,5
1475,1,3,1,1,1,3
1476,1,2,1,1,1,3
1477,1,3,1,1,2,5
1478,1,3,2,4,1,3
1479,1,3,1,1,1,9
1480,1,2,1,1,1,8
1481,1,2,1,1,2,8
1482,1,2,2,1,1,5
1483,1,2,1,1,1,4
1484,1,2,1,1,1,5
1485,1,3,1,1,2,8
1486,1,2,2,1,1,9
1487,1,2,1,1,1,5
1488,1,2,2,1,1,5
1489,1,2,2,1,1,5
1490,1,2,1,1,1,9
1491,1,3,1,1,2,8
1492,1,2,1,1,1,5
1493,1,3,2,1,1,3
1494,1,3,1,1,1,5
1495,1,2,1,1,1,5
1496,1,3,2,4,2,8
1497,1,2,1,1,1,6
1498,1,2,1,1,1,9
1499,1,2,2,1,1,3
1500,1,3,1,1,2,8
1501,1,2,1,1,1,6
1502,1,2,2,1,1,8
1503,1,2,2,1,1,10
1504,1,2,1,1,1,9
1505,1,2,1,1,1,5
1506,1,2,1,1,2,6
1507,1,3,2,1,1,8
1508,1,2,1,1,1,9
1509,1,2,1,1,1,5
1510,1,3,1,1,1,3
1511,1,2,2,4,1,3
1512,1,2,2,2,1,8
1513,1,3,2,4,1,9
1514,1,2,2,1,2,5
1515,1,2,1,1,1,8
1516,1,3,2,1,2,3
1517,1,3,2,1,1,8
1518,1,2,1,1,1,8
1519,1,3,1,1,1,7
1520,1,3,2,4,1,8
1521,1,2,1,1,1,9
1522,1,2,1,1,1,8
1523,1,2,1,1,1,6
1524,1,3,1,1,1,1
1525,1,2,1,1,1,3
1526,1,2,2,1,1,8
1527,1,2,2,1,1,3
1528,1,3,2,1,2,4
1529,1,2,2,1,1,5
1530,1,2,1,1,1,8
1531,1,2,1,1,1,5
1532,1,2,1,1,1,3
1533,1,2,1,1,1,9
1534,1,2,1,1,1,9
1535,1,3,2,4,2,8
1536,1,3,1,1,2,8
1537,1,2,1,1,1,6
1538,1,3,1,1,1,8
1539,1,3,1,1,1,5
1540,1,2,1,1,1,9
1541,1,2,1,1,1,2
1542,1,3,2,1,1,3
1543,1,2,1,1,1,8
1544,1,2,2,1,1,9
1545,1,3,1,1,1,3
1546,1,2,2,1,1,3
1547,1,2,1,1,1,6
1548,1,3,1,1,1,7
1549,1,2,2,1,1,9
1550,1,2,1,1,1,9
1551,1,2,2,1,1,10
1552,1,2,1,1,1,9
1553,1,2,1,1,1,3
1554,1,2,1,1,1,6
1555,1,2,1,1,1,6
1556,1,3,1,1,1,3
1557,1,2,1,1,1,9
1558,1,2,2,1,1,3
1559,1,3,1,1,1,9
1560,1,3,1,1,2,7
1561,1,2,1,1,1,3
1562,1,2,1,1,1,8
1563,1,2,1,1,1,9
1564,1,2,1,1,1,5
1565,1,2,1,1,1,3
1566,1,2,1,1,1,8
1567,1,2,2,1,1,3
1568,1,3,1,1,1,3
1569,1,2,2,1,1,3
1570,1,2,1,1,1,9
1571,1,2,1,1,1,9
1572,1,2,1,1,1,9
1573,1,2,1,1,1,3
1574,1,3,1,1,1,8
1575,1,2,2,1,1,8
1576,1,2,2,1,1,7
1577,1,2,1,1,1,8
1578,1,2,1,1,1,9
1579,1,2,1,1,1,3
1580,1,2,1,1,1,9
1581,1,2,1,1,1,9
1582,1,3,1,1,2,4
1583,1,2,1,1,1,9
1584,1,2,1,1,1,3
1585,1,2,1,1,1,9
1586,1,2,1,1,1,9
1587,1,2,2,1,1,3
1588,1,3,2,1,1,3
1589,1,3,1,1,1,8
1590,1,2,2,1,1,8
1591,1,2,1,1,1,3
1592,1,2,1,1,1,9
1593,1,3,1,1,1,10
1594,1,2,1,1,1,8
1595,1,2,1,1,1,10
1596,1,2,1,1,1,9
1597,1,2,2,1,1,5
1598,1,2,2,1,1,9
1599,1,3,1,1,2,6
1600,1,3,1,1,1,8
1601,1,2,1,1,1,8
1602,1,3,2,1,2,9
1603,1,2,1,1,1,2
1604,1,2,1,1,1,8
1605,1,3,2,1,1,7
1606,1,2,2,1,1,3
1607,1,2,1,1,1,9
1608,1,2,2,4,1,9
1609,1,2,2,1,1,9
1610,1,2,2,1,1,9
1611,1,2,1,1,1,9
1612,1,3,1,1,2,8
1613,1,2,1,1,2,8
1614,1,2,1,1,1,3
1615,1,2,1,1,1,8
1616,1,2,2,1,1,3
1617,1,2,1,1,1,3
1618,1,3,1,1,2,5
1619,1,3,2,4,1,8
1620,1,2,1,1,1,4
1621,1,3,1,1,1,5
1622,1,3,2,1,1,8
1623,1,3,2,1,1,8
1624,1,2,2,1,1,9
1625,1,3,2,1,1,7
1626,1,2,1,1,1,9
1627,1,2,2,1,1,10
1628,1,3,1,1,2,5
1629,1,2,1,1,1,5
1630,1,2,2,1,1,4
1631,1,2,1,1,1,2
1632,1,2,1,1,1,5
1633,1,2,2,1,1,5
1634,1,2,1,1,1,2
1635,1,2,1,1,1,4
1636,1,3,1,1,2,5
1637,1,3,2,1,2,8
1638,1,3,1,1,1,6
1639,1,3,2,4,1,3
1640,1,2,2,4,2,9
1641,1,2,1,1,1,9
1642,1,2,2,1,1,9
1643,1,2,1,1,1,6
1644,1,3,2,1,1,10
1645,1,3,1,1,1,3
1646,1,3,1,1,1,5
1647,1,3,2,1,1,8
1648,1,2,2,4,2,8
1649,1,2,2,4,1,6
1650,1,2,1,1,1,3
1651,1,3,1,1,2,8
1652,1,3,2,1,2,3
1653,1,2,2,1,1,5
1654,1,2,1,1,1,5
1655,1,2,1,1,1,9
1656,1,3,1,1,1,4
1657,1,2,2,1,1,5
1658,1,3,2,1,2,5
1659,1,3,1,1,1,3
1660,1,3,2,1,1,7
1661,1,2,2,1,1,9
1662,1,3,1,1,1,3
1663,1,3,1,1,1,3
1664,1,3,1,1,1,7
1665,1,3,1,1,2,8
1666,1,2,1,1,1,9
1667,1,3,1,1,2,8
1668,1,3,2,1,1,3
1669,1,3,2,1,2,7
1670,1,2,1,1,1,9
1671,1,2,1,1,1,2
1672,1,3,2,1,1,7
1673,1,3,1,1,1,5
1674,1,2,1,1,1,5
1675,1,3,2,1,1,3
1676,1,2,1,1,1,5
1677,1,2,2,1,1,9
1678,1,2,2,1,1,9
1679,1,2,1,1,1,3
1680,1,3,1,1,2,4
1681,1,2,1,1,1,3
1682,1,2,1,1,1,5
1683,1,2,1,1,1,9
1684,1,2,2,4,1,9
1685,1,3,1,1,1,4
1686,1,2,2,1,1,9
1687,1,3,1,1,1,8
1688,1,3,1,1,1,6
1689,1,2,1,1,1,5
1690,1,2,2,1,1,10
1691,1,2,2,1,1,3
1692,1,2,1,1,1,8
1693,1,2,1,1,1,3
1694,1,2,1,1,1,9
1695,1,3,1,1,1,3
1696,1,2,1,1,1,5
1697,1,2,1,1,1,3
1698,1,3,2,1,1,5
1699,1,2,1,1,1,7
1700,1,2,2,1,1,8
1701,1,2,1,1,1,5
1702,1,3,1,1,1,8
1703,1,2,2,1,1,1
1704,1,3,2,1,1,3
1705,1,2,1,1,1,2
1706,1,2,1,1,1,2
1707,1,3,2,1,1,5
1708,1,3,1,1,1,7
1709,1,3,1,1,1,7
1710,1,2,1,1,1,3
1711,1,3,2,1,1,5
1712,1,2,2,1,1,9
1713,1,2,1,1,1,9
1714,1,2,1,1,1,9
1715,1,3,1,1,1,3
1716,1,3,1,1,1,8
1717,1,2,1,1,1,10
1718,1,2,1,1,1,4
1719,1,3,2,4,2,8
1720,1,2,2,1,1,9
1721,1,2,2,1,1,5
1722,1,2,1,1,1,3
1723,1,2,1,1,1,9
1724,1,3,2,1,1,3
1725,1,2,2,1,1,8
1726,1,2,2,4,1,5
1727,1,2,1,1,1,6
1728,1,3,2,1,1,10
1729,1,2,1,1,1,3
1730,1,3,1,1,2,4
1731,1,2,2,1,1,9
1732,1,3,1,1,1,7
1733,1,2,1,1,1,5
1734,1,2,1,1,1,8
1735,1,2,1,1,1,5
1736,1,2,1,1,1,8
1737,1,2,2,1,1,8
1738,1,2,1,1,1,9
1739,1,3,1,1,1,8
1740,1,3,1,1,1,4
1741,1,2,1,1,1,5
1742,1,2,1,1,1,9
1743,1,3,1,1,1,7
1744,1,2,1,1,1,3
1745,1,3,1,1,2,5
1746,1,2,1,1,1,5
1747,1,2,1,1,1,3
1748,1,2,1,1,1,9
1749,1,3,2,1,1,10
1750,1,2,2,1,1,9
1751,1,3,1,1,1,9
1752,1,2,2,1,2,3
1753,1,2,1,1,1,5
1754,1,2,1,1,1,5
1755,1,2,2,1,1,9
1756,1,2,1,1,1,5
1757,1,2,2,1,1,3
1758,1,2,1,1,1,5
1759,1,2,1,1,1,3
1760,1,3,2,1,2,5
1761,1,2,1,1,1,3
1762,1,3,1,1,1,9
1763,1,2,1,1,1,4
1764,1,2,1,1,1,5
1765,1,2,2,1,1,3
1766,1,2,2,1,1,9
1767,1,2,1,1,1,8
1768,1,2,1,1,1,9
1769,1,3,1,1,1,4
1770,1,2,1,1,1,8
1771,1,2,2,4,1,9
1772,1,2,2,1,1,6
1773,1,2,1,1,1,8
1774,1,3,1,1,1,7
1775,1,2,1,1,1,3
1776,1,2,2,1,1,8
1777,1,3,1,1,1,6
1778,1,1,2,4,1,1
1779,1,2,1,1,1,8
1780,1,2,2,1,1,5
1781,1,3,1,1,2,6
1782,1,3,1,1,1,3
1783,1,2,1,1,1,5
1784,1,3,2,4,2,8
1785,1,2,2,4,1,9
1786,1,3,2,1,1,3
1787,1,2,1,1,2,8
1788,1,2,1,1,1,5
1789,1,3,1,1,2,3
1790,1,2,1,1,1,8
1791,1,3,2,2,2,4
1792,1,3,1,1,2,4
1793,1,3,2,1,2,8
1794,1,3,1,1,1,7
1795,1,3,2,1,2,5
1796,1,3,2,4,1,8
1797,1,3,1,1,2,5
1798,1,2,2,1,1,3
1799,1,3,2,4,2,8
1800,1,2,1,1,1,3
1801,1,3,1,1,2,8
1802,1,2,1,1,1,3
1803,1,2,2,1,1,8
1804,1,2,1,1,1,5
1805,1,2,1,1,1,6
1806,1,2,1,1,1,6
1807,1,3,1,1,1,3
1808,1,2,2,4,2,2
1809,1,3,2,1,1,7
1810,1,2,2,1,1,2
1811,1,2,2,1,2,8
1812,1,2,2,1,1,9
1813,1,2,2,1,1,3
1814,1,2,1,1,1,9
1815,1,2,1,1,1,4
1816,1,3,2,1,2,10
1817,1,2,2,1,1,3
1818,1,2,1,1,1,9
1819,1,2,1,1,1,5
1820,1,2,1,1,1,5
1821,1,3,1,1,2,6
1822,1,3,1,1,1,9
1823,1,3,2,1,1,5
1824,1,2,1,1,1,6
1825,1,2,1,1,1,2
1826,1,3,1,1,1,10
1827,1,2,1,1,1,3
1828,1,3,2,4,2,8
1829,1,2,2,4,1,3
1830,1,2,1,1,1,5
1831,1,3,2,1,2,5
1832,1,3,1,1,1,3
1833,1,3,1,1,1,8
1834,1,3,1,1,1,5
1835,1,2,1,1,1,9
1836,1,2,1,1,1,5
1837,1,3,1,1,1,5
1838,1,3,1,1,1,9
1839,1,2,1,1,1,3
1840,1,3,1,1,1,5
1841,1,2,2,4,2,4
1842,1,3,2,1,2,5
1843,1,2,1,1,1,9
1844,1,3,1,1,1,5
1845,1,2,1,1,1,9
1846,1,3,1,1,2,3
1847,1,3,1,1,2,5
1848,1,2,1,1,1,9
1849,1,2,1,1,1,8
1850,1,3,2,4,1,8
1851,1,2,2,1,1,9
1852,1,2,1,1,1,9
1853,1,2,1,1,2,5
1854,1,3,2,4,1,8
1855,1,2,1,1,1,9
1856,1,3,1,1,1,3
1857,1,2,1,1,1,3
1858,1,3,1,1,1,5
1859,1,2,1,1,1,5
1860,1,3,1,1,2,5
1861,1,2,1,1,1,8
1862,1,2,1,1,1,9
1863,1,2,1,1,2,5
1864,1,3,2,1,2,6
1865,1,2,1,1,1,7
1866,1,3,1,1,1,10
1867,1,2,2,1,1,3
1868,1,3,2,1,2,4
1869,1,2,1,1,1,3
1870,1,2,2,1,1,6
1871,1,2,1,1,1,9
1872,1,3,1,1,1,3
1873,1,2,2,1,1,8
1874,1,3,1,1,2,5
1875,1,3,1,1,2,5
1876,1,2,2,4,1,8
1877,1,2,2,4,1,8
1878,1,2,1,1,1,9
1879,1,2,1,1,1,9
1880,1,2,1,1,1,8
1881,1,2,1,1,1,3
1882,1,2,1,4,2,5
1883,1,2,2,1,1,5
1884,1,3,1,1,2,8
1885,1,2,2,1,1,3
1886,1,2,1,1,1,9
1887,1,2,1,1,1,3
1888,1,2,1,1,1,9
1889,1,2,1,1,1,3
1890,1,2,1,1,1,9
1891,1,3,1,1,1,8
1892,1,3,2,1,2,7
1893,1,3,2,1,1,3
1894,1,2,1,1,1,4
1895,1,3,1,1,1,5
1896,1,2,1,1,1,9
1897,1,3,2,1,1,7
1898,1,2,1,1,1,9
1899,1,2,1,1,1,9
1900,1,2,1,1,1,3
1901,1,2,2,1,1,8
1902,1,2,2,1,1,3
1903,1,3,1,1,1,3
1904,1,2,2,1,1,8
1905,1,2,1,1,1,3
1906,1,3,1,1,1,3
1907,1,2,1,1,1,3
1908,1,2,1,1,1,5
1909,1,2,1,1,1,5
1910,1,2,1,1,1,5
1911,1,2,1,1,1,3
1912,1,3,2,1,2,8
1913,1,3,1,1,1,5
1914,1,2,1,1,1,3
1915,1,3,2,1,2,5
1916,1,2,1,1,2,5
1917,1,2,2,1,2,8
1918,1,3,1,1,1,8
1919,1,2,1,1,1,3
1920,1,2,2,4,1,2
1921,1,2,2,4,2,9
1922,1,3,2,1,2,4
1923,1,3,2,1,2,8
1924,1,3,1,1,2,3
1925,1,2,1,1,2,8
