,Day,Month,Year,Make,Aircraft.damage,Aircraft.Category,Number.of.Engines,Engine.Type,Weather.Condition,Broad.phase.of.flight,Fatal,Injured,Uninjured,Fatal.Cat,Fatal.Count,Latitude,Longitude,Fatal Ratio
51656,22,4,1996,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51657,30,4,1996,ROBINSON,Destroyed,,1,Reciprocating,VMC,Landing,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
51659,5,6,1996,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51660,7,6,1996,ROBINSON,Substantial,,1,Reciprocating,VMC,Approach,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
51661,19,7,1996,ROBINSON,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51662,6,9,1996,ROBINSON,Substantial,,1,Reciprocating,IMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51664,14,12,1996,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51665,22,12,1996,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51666,31,1,1997,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51667,11,5,1997,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
51668,16,5,1997,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51669,13,6,1997,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51670,25,7,1997,ROBINSON,Destroyed,,1,Reciprocating,VMC,Cruise,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
51671,6,8,1997,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51672,24,8,1997,ROBINSON,Substantial,,1,Reciprocating,VMC,Cruise,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
51673,27,9,1997,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
51674,17,10,1997,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51675,15,11,1997,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51676,22,11,1997,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51677,16,12,1997,ROBINSON,Destroyed,,1,Reciprocating,VMC,Maneuvering,1.0,1.0,0.0,Fatal,1,0.0,0.0,50.0
51678,26,12,1997,ROBINSON,Substantial,,1,Reciprocating,VMC,Climb,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
51679,30,1,1998,ROBINSON,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51680,26,2,1998,ROBINSON,Destroyed,,1,Reciprocating,VMC,Cruise,1.0,0.0,0.0,Fatal,1,0.0,0.0,100.0
51681,14,3,1998,ROBINSON,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51682,31,3,1998,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51683,27,4,1998,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51684,1,5,1998,ROBINSON,Destroyed,,1,Reciprocating,VMC,Approach,1.0,1.0,0.0,Fatal,1,0.0,0.0,50.0
51685,16,5,1998,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51686,21,5,1998,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51687,21,6,1998,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51688,2,7,1998,ROBINSON,Substantial,,1,Reciprocating,VMC,Descent,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
51689,22,7,1998,ROBINSON,Destroyed,,1,Reciprocating,VMC,Maneuvering,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
51690,25,7,1998,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
51691,21,8,1998,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51692,26,8,1998,ROBINSON,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
51693,30,9,1998,ROBINSON,Destroyed,,1,Reciprocating,VMC,Maneuvering,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
51694,5,10,1998,ROBINSON,Destroyed,,1,Reciprocating,VMC,Maneuvering,2.0,0.0,0.0,Fatal,2,0.0,0.0,100.0
51695,22,10,1998,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51696,4,12,1998,ROBINSON,Destroyed,,1,Reciprocating,VMC,Cruise,1.0,0.0,0.0,Fatal,1,0.0,0.0,100.0
51697,6,12,1998,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51698,10,12,1998,ROBINSON,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51699,5,1,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51700,15,1,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51701,30,1,1999,ROBINSON,Destroyed,,1,Reciprocating,VMC,Maneuvering,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
51702,15,2,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51703,17,2,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51704,25,3,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Descent,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51705,26,3,1999,ROBINSON,Destroyed,,1,Reciprocating,VMC,Maneuvering,2.0,0.0,0.0,Fatal,2,0.0,0.0,100.0
51706,1,4,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51707,15,4,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51708,18,5,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Approach,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
51709,21,5,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51710,1,6,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51711,3,6,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51712,7,6,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
51713,11,6,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0,0.0
51714,20,6,1999,ROBINSON,Minor,,1,Reciprocating,VMC,Approach,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0,0.0
51715,23,6,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Descent,1.0,0.0,0.0,Fatal,1,0.0,0.0,100.0
51716,3,7,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51717,23,7,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51718,5,8,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51719,15,8,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51720,16,8,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
51721,9,9,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
51722,14,9,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51723,18,9,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51724,25,9,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51725,17,10,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
51726,19,10,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0,0.0
51727,21,10,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51728,25,10,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Descent,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51729,3,12,1999,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51730,22,1,2000,ROBINSON,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51731,22,1,2000,ROBINSON,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51732,27,1,2000,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51733,30,1,2000,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
51734,2,2,2000,ROBINSON,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51735,11,3,2000,ROBINSON,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51736,24,3,2000,ROBINSON,Destroyed,,1,Reciprocating,VMC,Approach,1.0,0.0,0.0,Fatal,1,34.118056,-117.383611,100.0
51737,27,3,2000,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51738,26,4,2000,ROBINSON,Destroyed,,1,Reciprocating,VMC,Maneuvering,1.0,1.0,0.0,Fatal,1,0.0,0.0,50.0
51739,9,5,2000,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51740,11,5,2000,ROBINSON,Destroyed,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51741,5,6,2000,ROBINSON,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51742,1,7,2000,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
51743,11,7,2000,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51744,14,7,2000,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51745,27,7,2000,ROBINSON,Substantial,,1,Reciprocating,VMC,Standing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51747,23,9,2000,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
51748,25,9,2000,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51749,3,10,2000,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51750,14,10,2000,ROBINSON,Destroyed,,1,Reciprocating,VMC,Maneuvering,2.0,0.0,0.0,Fatal,2,0.0,0.0,100.0
51752,13,11,2000,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51753,21,11,2000,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51754,4,12,2000,ROBINSON,Destroyed,,1,Reciprocating,IMC,Cruise,3.0,0.0,0.0,Fatal,3,0.0,0.0,100.0
51755,10,12,2000,ROBINSON,Destroyed,,1,Reciprocating,IMC,Maneuvering,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
51756,14,12,2000,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51757,17,12,2000,ROBINSON,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51758,22,12,2000,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
51759,27,1,2001,ROBINSON,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51760,4,2,2001,ROBINSON,Substantial,,1,Reciprocating,VMC,Go-around,0.0,0.0,3.0,Non-Fatal,0,61.745833,-147.224445,0.0
51761,12,2,2001,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,26.305556,-80.216667,0.0
51762,15,2,2001,ROBINSON,Destroyed,,1,Reciprocating,IMC,Cruise,2.0,0.0,0.0,Fatal,2,35.610278,-101.389166,100.0
51763,19,2,2001,ROBINSON,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,1.0,Non-Fatal,0,42.881667,-72.270834,0.0
51764,27,2,2001,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51765,10,3,2001,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,1.0,Non-Fatal,0,40.795,-74.1,0.0
51766,10,3,2001,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51767,11,3,2001,ROBINSON,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51768,16,3,2001,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,27.262778,-80.849722,0.0
51769,21,3,2001,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,33.8175,-118.151389,0.0
51770,23,4,2001,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,38.304722,-121.429723,0.0
51771,11,5,2001,ROBINSON,Destroyed,,1,Reciprocating,VMC,Maneuvering,2.0,0.0,0.0,Fatal,2,47.466667,-122.702222,100.0
51772,18,5,2001,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51773,23,5,2001,ROBINSON,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51774,16,6,2001,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,1.0,0.0,Non-Fatal,0,41.033333,-81.166667,0.0
51775,24,6,2001,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51776,2,7,2001,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,2.0,0.0,Non-Fatal,0,37.659444,-123.181667,0.0
51777,2,7,2001,ROBINSON,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,39.983333,-82.883333,0.0
51778,5,8,2001,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51779,26,9,2001,ROBINSON,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51780,30,10,2001,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,2.0,0.0,Non-Fatal,0,32.826945,-108.795555,0.0
51781,3,11,2001,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,1.0,1.0,0.0,Fatal,1,0.0,0.0,50.0
51782,4,11,2001,ROBINSON,Destroyed,,1,Reciprocating,VMC,Landing,2.0,0.0,0.0,Fatal,2,33.185277,-117.126945,100.0
51783,5,11,2001,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51784,9,11,2001,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,29.467778,-81.210556,0.0
51785,12,12,2001,ROBINSON,Destroyed,,1,Reciprocating,IMC,Cruise,1.0,2.0,0.0,Fatal,1,43.046111,-88.239444,33.33333333333333
51786,5,1,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51787,11,1,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,2.0,0.0,Non-Fatal,0,47.449166,-122.226111,0.0
51788,20,1,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,38.721389,-77.515278,0.0
51790,11,2,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,26.689166,-98.135555,0.0
51791,21,2,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,34.172778,-117.851111,0.0
51792,23,2,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,64.646944,-147.727223,0.0
51793,6,3,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,1.0,Non-Fatal,0,60.777223,-148.721389,0.0
51794,26,3,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,26.378889,-80.107222,0.0
51795,27,3,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,1.0,Non-Fatal,0,40.328611,-82.523611,0.0
51796,29,3,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,2.0,0.0,Non-Fatal,0,36.211667,-115.195833,0.0
51797,20,4,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,1.0,1.0,Non-Fatal,0,40.796111,-73.096389,0.0
51799,16,5,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,3.0,Non-Fatal,0,63.27,-149.765556,0.0
51800,22,5,2002,ROBINSON,Destroyed,,1,Reciprocating,VMC,Climb,2.0,0.0,0.0,Fatal,2,37.616389,-119.000556,100.0
51801,23,5,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Cruise,2.0,0.0,0.0,Fatal,2,42.529167,-123.483333,100.0
51802,4,6,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,34.854167,-90.678334,0.0
51803,6,6,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0,0.0
51804,6,6,2002,ROBINSON,Destroyed,,1,Reciprocating,VMC,Standing,0.0,0.0,3.0,Non-Fatal,0,64.740277,-156.725278,0.0
51805,8,6,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,36.021667,-115.119167,0.0
51806,14,6,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,36.2125,-115.196111,0.0
51807,26,6,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,1.0,Non-Fatal,0,62.466667,-159.56,0.0
51808,28,6,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Climb,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51809,2,7,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Descent,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0,0.0
51810,16,7,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,64.796111,-165.014167,0.0
51811,27,7,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,34.654444,-112.419445,0.0
51812,29,7,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,37.433333,-79.083333,0.0
51813,30,7,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,36.716667,-119.816667,0.0
51814,3,8,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,3.0,Non-Fatal,0,39.354722,-74.4175,0.0
51815,3,8,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Cruise,0.0,1.0,0.0,Non-Fatal,0,31.79,-105.711667,0.0
51816,24,8,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51817,28,8,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Climb,2.0,0.0,0.0,Fatal,2,55.425,-130.808333,100.0
51818,7,9,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,36.903056,-85.024167,0.0
51819,10,9,2002,ROBINSON,Substantial,Helicopter,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,38.7275,-90.508333,0.0
51820,16,9,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,1.0,Non-Fatal,0,39.416667,-77.375,0.0
51821,23,9,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,33.75,-117.566667,0.0
51822,26,9,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,27.564167,-98.738055,0.0
51823,29,9,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51824,4,10,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,0.0,Non-Fatal,0,36.027778,-78.330556,0.0
51825,13,11,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0,0.0
51826,20,11,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,38.775,-89.809167,0.0
51827,12,12,2002,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,1.0,Non-Fatal,0,36.716945,-76.570278,0.0
51828,23,12,2002,ROBINSON,Destroyed,,1,Reciprocating,VMC,Cruise,2.0,0.0,0.0,Fatal,2,35.5,-114.5,100.0
51829,14,1,2003,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,3.0,0.0,Non-Fatal,0,43.984444,-88.590277,0.0
51830,25,1,2003,ROBINSON,Substantial,,1,Reciprocating,VMC,Standing,0.0,0.0,1.0,Non-Fatal,0,42.426667,-73.292777,0.0
51831,1,2,2003,ROBINSON,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,26.197222,-80.170556,0.0
51832,6,2,2003,ROBINSON,Substantial,,1,Reciprocating,IMC,Takeoff,0.0,0.0,3.0,Non-Fatal,0,36.8675,-87.97,0.0
51833,12,2,2003,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,1.0,0.0,Non-Fatal,0,26.247222,-80.111111,0.0
51834,18,2,2003,ROBINSON,Substantial,,1,Reciprocating,VMC,Cruise,0.0,1.0,1.0,Non-Fatal,0,31.015278,-104.212222,0.0
51835,29,3,2003,ROBINSON,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,2.0,Non-Fatal,0,46.049166,-119.924445,0.0
51836,2,4,2003,ROBINSON,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,32.245277,-109.894722,0.0
51837,5,4,2003,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,27.883611,-98.600278,0.0
51838,20,4,2003,ROBINSON,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,1.0,Non-Fatal,0,40.238333,-79.158056,0.0
51839,20,4,2003,ROBINSON,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,34.146944,-97.1225,0.0
51840,16,5,2003,ROBINSON,Substantial,,1,Reciprocating,VMC,Standing,0.0,2.0,0.0,Non-Fatal,0,39.166667,-92.616667,0.0
51841,24,5,2003,ROBINSON,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,2.0,Non-Fatal,0,40.619445,-111.992777,0.0
51842,29,5,2003,ROBINSON,Destroyed,,1,Reciprocating,VMC,Cruise,1.0,0.0,0.0,Fatal,1,28.320834,-95.938889,100.0
51843,1,6,2003,ROBINSON,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,36.2,-115.183333,0.0
