,Make,Aircraft.damage,Number.of.Engines,Engine.Type,Weather.Condition,Broad.phase.of.flight
39013,9,3,1,1,1,3
39014,9,2,1,1,1,3
39015,9,2,1,1,2,9
39016,9,2,1,1,1,9
39017,9,2,2,1,1,9
39018,9,3,1,1,2,8
39019,9,3,1,1,2,5
39020,9,2,1,1,1,9
39021,9,2,1,1,1,3
39022,9,2,1,1,1,7
39023,9,2,1,1,1,8
39024,9,2,1,1,1,2
39025,9,3,1,1,1,7
39026,9,3,1,1,2,3
39027,9,3,1,1,2,8
39028,9,2,1,1,1,8
39029,9,2,1,1,1,5
39030,9,2,1,1,1,4
39031,9,3,2,1,2,8
39032,9,3,1,1,2,3
39033,9,3,1,1,1,9
39034,9,3,1,1,1,3
39035,9,2,1,1,1,9
39036,9,2,1,1,1,9
39037,9,2,1,1,1,5
39038,9,2,1,1,1,9
39039,9,2,1,1,1,3
39040,9,2,1,1,1,3
39041,9,2,1,1,1,9
39042,9,3,1,1,1,5
39043,9,3,1,1,1,10
39044,9,3,1,1,2,5
39045,9,3,1,1,1,5
39046,9,3,1,1,1,3
39047,9,2,1,1,1,3
39048,9,3,2,1,1,4
39049,9,2,2,1,1,3
39050,9,3,1,1,2,6
39051,9,3,2,1,2,8
39052,9,3,1,1,1,5
39053,9,2,1,1,1,2
39054,9,3,1,1,1,7
39055,9,2,1,1,1,8
39056,9,2,1,1,1,9
39057,9,3,1,1,1,1
39058,9,3,1,1,1,3
39059,9,2,1,1,1,3
39060,9,2,2,1,2,8
39061,9,3,1,1,1,5
39062,9,2,1,1,1,9
39063,9,2,1,1,1,3
39064,9,2,1,1,1,9
39067,9,2,1,1,1,9
39068,9,2,1,1,1,10
39069,9,2,2,1,2,9
39070,9,2,1,1,1,9
39071,9,2,2,1,1,3
39072,9,2,1,1,1,2
39073,9,2,1,1,1,9
39074,9,2,1,1,1,7
39075,9,2,1,1,1,9
39076,9,2,1,1,1,3
39077,9,2,1,1,1,5
39078,9,2,1,1,1,9
39079,9,2,1,1,1,7
39080,9,3,1,1,1,7
39081,9,3,1,1,1,5
39082,9,2,1,1,1,3
39083,9,2,1,1,1,5
39084,9,2,1,1,1,7
39085,9,2,1,1,1,3
39086,9,2,2,1,1,9
39087,9,3,1,1,1,7
39088,9,2,1,1,1,9
39089,9,2,1,1,1,9
39090,9,2,1,1,1,9
39091,9,2,1,1,1,9
39092,9,2,1,1,1,3
39093,9,2,1,1,1,9
39094,9,2,1,1,1,9
39095,9,3,1,1,1,4
39096,9,2,1,1,1,5
39097,9,2,1,1,1,3
39098,9,3,2,1,1,3
39099,9,3,1,1,1,5
39100,9,1,2,1,2,2
39101,9,3,1,1,1,7
39102,9,2,1,1,1,9
39103,9,2,1,1,1,9
39104,9,2,2,1,2,1
39105,9,3,1,1,1,5
39107,9,2,1,1,1,3
39108,9,2,1,1,1,5
39109,9,2,1,1,1,9
39110,9,2,1,1,1,9
39111,9,3,2,1,2,10
39112,9,2,2,1,1,5
39113,9,2,2,1,1,9
39114,9,2,1,1,1,9
39115,9,2,1,1,1,3
39116,9,2,1,1,1,5
39117,9,3,2,1,1,5
39118,9,2,2,1,1,3
39119,9,2,1,1,1,9
39120,9,2,1,1,1,7
39121,9,3,1,1,1,8
39122,9,2,1,1,1,3
39123,9,2,1,1,1,8
39124,9,3,1,1,1,7
39125,9,2,1,1,1,2
39126,9,2,2,1,1,8
39127,9,3,1,1,1,7
39128,9,2,1,1,1,9
39129,9,2,1,1,1,9
39130,9,2,2,1,1,9
39131,9,2,1,1,1,7
39132,9,2,1,1,1,8
39133,9,2,1,1,1,7
39134,9,2,2,1,1,5
39135,9,3,1,1,2,3
39136,9,2,1,1,1,3
39137,9,2,1,1,1,3
39138,9,2,1,1,1,9
39139,9,2,1,1,1,9
39142,9,3,1,1,1,7
39143,9,2,1,1,1,10
39144,9,2,1,1,1,3
39145,9,2,1,1,1,3
39146,9,3,1,1,1,10
39147,9,3,1,1,1,7
39148,9,2,1,1,1,9
39149,9,2,1,1,1,5
39150,9,2,1,1,1,9
39151,9,2,1,1,1,3
39152,9,3,1,1,1,3
39153,9,2,1,1,1,9
39154,9,3,1,1,1,7
39155,9,2,1,1,1,7
39156,9,2,1,1,1,7
39157,9,3,1,1,1,8
39158,9,3,1,1,1,4
39159,9,2,1,1,1,9
39160,9,2,2,1,1,8
39161,9,3,1,1,1,3
39162,9,2,1,1,1,9
39163,9,3,1,1,1,7
39164,9,2,1,1,1,8
39165,9,3,1,1,1,7
39166,9,2,1,1,1,3
39167,9,2,1,1,1,9
39168,9,3,1,1,1,7
39169,9,2,1,1,1,3
39170,9,2,1,1,1,3
39171,9,2,2,1,1,3
39172,9,2,1,1,1,3
39173,9,2,1,1,1,7
39174,9,2,1,1,1,5
39175,9,2,1,1,1,9
39176,9,3,1,1,1,7
39177,9,2,1,1,1,9
39178,9,3,1,1,1,3
39179,9,3,2,4,1,8
39180,9,2,1,1,1,8
39181,9,3,2,1,1,3
39182,9,2,1,1,1,3
39183,9,2,1,1,1,9
39184,9,2,1,1,1,3
39186,9,2,1,1,1,7
39187,9,3,1,1,2,6
39188,9,2,1,1,1,7
39189,9,2,1,1,2,5
39190,9,3,1,1,1,7
39191,9,3,1,1,1,7
39192,9,2,1,1,1,8
39193,9,2,1,1,1,8
39194,9,2,1,1,1,5
39195,9,2,1,1,1,5
39196,9,3,1,1,1,3
39197,9,3,1,1,1,5
39199,9,2,1,1,1,8
39200,9,2,1,1,1,5
39201,9,3,1,1,1,7
39202,9,2,1,1,1,4
39203,9,2,1,1,1,9
39204,9,3,1,1,1,7
39205,9,2,1,1,1,7
39206,9,1,2,1,1,9
39207,9,2,1,1,1,3
39208,9,2,1,1,1,7
39209,9,3,1,1,1,3
39210,9,2,1,1,1,3
39211,9,3,2,1,1,7
39212,9,2,1,1,1,9
39213,9,2,1,1,1,9
39214,9,3,1,1,1,7
39215,9,3,1,1,1,7
39216,9,3,1,1,1,3
39217,9,2,1,1,1,7
39218,9,2,1,1,1,3
39219,9,3,1,1,2,5
39220,9,2,1,1,1,7
39221,9,2,1,1,1,5
39222,9,3,1,1,1,7
39223,9,3,2,1,1,7
39224,9,3,1,1,1,7
39225,9,2,2,1,1,9
39226,9,2,1,1,1,3
39227,9,2,1,1,1,9
39228,9,1,2,1,1,9
39230,9,2,1,1,1,9
39231,9,2,1,1,1,5
39233,9,2,1,1,2,8
39234,9,3,1,1,1,5
39235,9,2,1,1,1,1
39236,9,2,1,1,1,5
39237,9,2,1,1,1,9
39238,9,2,1,1,1,9
39239,9,2,1,1,1,3
39240,9,2,1,1,1,3
39241,9,2,1,1,1,3
39242,9,3,1,1,1,3
39243,9,2,1,1,1,10
39244,9,2,1,1,1,5
39245,9,3,1,1,1,3
39246,9,3,1,1,1,3
39247,9,2,1,1,1,3
39248,9,2,1,1,1,4
39249,9,2,1,1,1,9
39250,9,2,2,1,1,8
39251,9,3,1,1,2,5
39252,9,3,1,1,2,5
39253,9,2,2,1,2,3
39254,9,3,1,1,1,10
39256,9,3,1,1,1,7
39257,9,2,1,1,1,9
39258,9,2,1,1,1,3
39259,9,2,1,1,1,8
39261,9,2,1,1,1,7
39262,9,2,1,1,1,9
39263,9,3,1,1,1,5
39264,9,3,1,1,1,3
39265,9,2,1,1,1,3
39266,9,2,1,1,1,9
39267,9,2,1,1,1,9
39268,9,2,1,1,1,8
39269,9,2,1,1,1,5
39270,9,2,1,1,1,5
39271,9,2,2,1,1,9
39272,9,3,1,1,1,8
39273,9,2,2,1,1,9
39274,9,2,1,1,1,3
39275,9,3,1,1,1,10
39276,9,2,1,1,1,9
39277,9,2,1,1,1,2
39278,9,3,1,1,1,5
39279,9,3,1,1,1,5
39280,9,2,1,1,1,9
39281,9,2,1,1,1,7
39282,9,3,1,1,1,5
39283,9,2,1,1,1,3
39284,9,2,1,1,1,7
39285,9,3,1,1,2,4
39286,9,2,1,1,1,3
39287,9,2,1,1,1,7
39288,9,3,1,1,1,7
39289,9,2,2,1,1,2
39290,9,2,1,1,1,9
39291,9,2,1,1,1,7
39292,9,2,1,1,1,4
39293,9,2,1,1,1,3
39294,9,2,1,1,1,9
39295,9,2,1,1,1,9
39296,9,2,1,1,1,5
39297,9,2,1,1,1,3
39298,9,3,1,1,1,7
39299,9,2,1,1,1,9
39300,9,2,1,1,1,9
39302,9,3,1,1,1,3
39303,9,2,1,1,1,3
39304,9,2,1,1,1,3
39305,9,3,1,1,1,4
39306,9,3,1,1,1,8
39307,9,2,1,1,1,2
39308,9,2,1,1,1,9
39309,9,3,1,1,1,4
39311,9,2,1,1,1,9
39312,9,2,1,1,1,3
39313,9,2,1,1,1,3
39314,9,2,1,1,1,9
39315,9,2,1,1,1,3
39316,9,2,1,1,1,3
39317,9,2,1,1,1,3
39318,9,2,1,1,1,9
39319,9,2,1,1,1,3
39320,9,2,1,1,1,9
39321,9,3,2,1,1,3
39322,9,3,1,1,1,7
39323,9,2,1,1,1,9
39324,9,2,1,1,1,5
39325,9,2,1,1,1,5
39326,9,2,1,1,1,8
39327,9,2,1,1,1,9
39328,9,2,1,1,1,9
39329,9,2,1,1,1,9
39330,9,2,1,1,1,9
39331,9,2,1,1,1,9
39332,9,2,1,1,1,3
39334,9,2,1,1,1,3
39335,9,2,1,1,1,3
39336,9,2,1,1,1,9
39337,9,2,1,1,1,9
39338,9,2,1,1,1,3
39339,9,3,2,1,1,3
39340,9,2,1,1,1,9
39341,9,2,1,1,1,2
39342,9,3,1,1,1,3
39343,9,2,1,1,1,7
39344,9,3,1,1,1,4
39345,9,3,2,1,2,8
39346,9,3,1,1,1,4
39347,9,3,2,1,1,5
39348,9,3,1,1,1,5
39349,9,2,1,1,1,7
39350,9,2,1,1,1,9
39351,9,3,1,1,1,8
39352,9,3,1,1,1,10
39353,9,3,1,1,1,3
39354,9,2,1,1,1,5
39355,9,2,2,1,1,9
39356,9,2,1,1,1,3
39357,9,2,1,1,1,6
39358,9,2,1,1,1,9
39359,9,2,1,1,1,3
39360,9,2,1,1,1,8
39361,9,2,1,1,1,9
39362,9,2,1,1,1,9
39363,9,2,1,1,1,9
39364,9,2,1,1,1,5
39365,9,3,2,1,1,7
39366,9,3,1,1,1,3
39367,9,2,2,4,1,8
39368,9,3,1,1,1,3
39369,9,2,1,1,1,10
39370,9,2,1,1,1,7
39372,9,2,1,1,1,3
39373,9,3,1,1,1,7
39374,9,3,2,1,2,4
39375,9,3,2,1,1,7
39376,9,2,1,1,1,9
39377,9,2,1,1,1,3
39378,9,2,2,1,1,2
39379,9,2,1,1,1,8
39380,9,3,2,1,1,5
39381,9,2,1,1,1,5
39382,9,2,2,1,1,3
39383,9,2,1,1,1,3
39384,9,2,1,1,1,9
39385,9,2,1,1,1,7
39386,9,3,1,1,1,3
39388,9,2,1,1,1,5
39389,9,2,2,1,1,2
39390,9,2,1,1,1,3
39391,9,3,1,1,1,9
39392,9,2,1,1,1,9
39393,9,2,1,1,1,9
39394,9,3,1,1,1,3
39395,9,2,1,1,1,5
39396,9,2,2,1,1,9
39397,9,2,2,1,1,9
39398,9,2,1,1,1,3
39399,9,3,1,1,1,8
39400,9,3,1,1,1,4
39401,9,3,1,1,1,5
39402,9,2,1,1,1,9
39403,9,3,1,1,1,3
39404,9,2,1,1,1,10
39406,9,3,2,1,1,5
39407,9,2,2,1,1,9
39408,9,2,2,1,1,9
39410,9,3,1,1,1,7
39411,9,3,1,1,2,5
39412,9,2,1,1,1,3
39413,9,2,1,1,1,3
39414,9,2,1,1,1,10
39415,9,2,1,1,1,9
39416,9,2,1,1,1,9
39417,9,2,1,1,1,4
39418,9,2,1,1,1,9
39419,9,3,2,1,1,3
39420,9,3,1,1,1,3
39421,9,3,1,1,2,5
39422,9,3,1,1,2,8
39423,9,2,1,1,1,9
39424,9,3,1,1,1,8
39425,9,2,1,1,1,8
39426,9,3,1,1,2,6
39427,9,2,1,1,1,9
39428,9,2,1,1,1,3
39429,9,2,2,1,1,9
39430,9,2,1,1,1,5
39431,9,2,1,1,1,7
39432,9,3,1,1,2,5
39433,9,3,1,1,2,8
39434,9,2,1,1,1,9
39435,9,2,1,1,1,5
39436,9,3,2,1,1,9
39437,9,2,1,1,1,9
39438,9,2,1,1,1,9
39439,9,2,2,1,1,2
39440,9,3,1,1,1,6
39441,9,2,1,1,1,7
39442,9,2,1,1,1,3
39443,9,3,1,1,1,5
39444,9,2,1,1,1,2
39445,9,2,1,1,1,9
39446,9,2,1,1,1,5
39447,9,2,1,1,1,5
39448,9,2,1,1,1,9
39449,9,2,1,1,1,5
39450,9,2,1,1,1,8
39451,9,2,2,1,1,4
39452,9,3,1,1,1,8
39453,9,2,2,1,1,1
39454,9,2,1,1,1,5
39455,9,3,1,1,1,8
39456,9,3,1,1,1,7
39457,9,2,1,1,1,3
39458,9,2,1,1,1,9
39459,9,3,1,1,2,5
39460,9,3,1,1,1,7
39461,9,2,1,1,1,7
39462,9,3,1,1,2,5
39463,9,3,1,1,1,8
39464,9,2,1,1,1,9
39465,9,2,1,1,1,5
39466,9,3,1,1,1,5
39467,9,3,2,1,2,5
39468,9,2,1,1,1,3
39469,9,3,1,1,1,3
39470,9,2,1,1,1,2
39471,9,3,1,1,1,10
39472,9,3,1,1,1,5
39473,9,3,1,1,1,5
39474,9,2,1,1,1,8
39475,9,2,1,1,1,10
39476,9,3,1,1,1,3
39477,9,3,1,1,1,9
39478,9,2,1,1,1,8
39479,9,2,1,1,1,9
39480,9,2,1,1,1,5
39481,9,2,1,1,1,5
39482,9,2,1,1,1,3
39483,9,2,1,1,1,9
39484,9,3,1,1,1,6
39485,9,2,1,1,1,9
39486,9,2,1,1,1,3
39487,9,3,2,1,2,7
39488,9,2,1,1,1,2
39490,9,2,1,1,1,5
39491,9,2,2,1,1,8
39492,9,3,1,1,2,8
39493,9,3,2,1,2,5
39494,9,2,2,1,1,5
39495,9,2,1,1,1,9
39496,9,3,2,1,1,3
39497,9,3,2,1,2,8
39498,9,3,1,1,1,8
39499,9,2,1,1,1,9
39500,9,3,1,1,2,8
39501,9,2,2,1,1,9
39502,9,2,1,1,1,5
39503,9,2,1,1,1,3
39504,9,2,1,1,1,5
39505,9,2,1,1,1,8
39506,9,2,1,1,1,3
39507,9,2,1,1,1,3
39508,9,3,1,1,2,3
39509,9,3,1,1,2,5
39510,9,2,1,1,1,8
39511,9,3,1,1,1,5
39512,9,2,1,1,1,3
39513,9,3,1,1,1,7
39514,9,2,1,1,1,7
39515,9,2,1,1,1,7
39516,9,2,1,1,1,8
39517,9,3,1,1,1,5
39518,9,2,2,1,1,8
39519,9,2,1,1,1,9
39520,9,2,2,1,1,5
39521,9,2,1,1,2,5
39522,9,2,2,1,1,9
39523,9,3,1,1,1,5
39524,9,2,1,1,2,10
39525,9,3,1,1,1,3
39526,9,2,2,1,1,5
39527,9,3,2,1,2,8
39528,9,2,1,1,1,5
39529,9,2,1,1,1,5
39530,9,2,1,1,1,9
39531,9,2,1,1,1,6
39532,9,2,1,1,1,7
39533,9,2,1,1,1,7
39534,9,2,1,1,1,3
39535,9,2,1,1,1,9
39536,9,2,1,1,1,2
39537,9,2,1,1,1,2
39538,9,3,1,1,1,3
39539,9,3,1,1,1,10
39540,9,2,1,1,1,3
39541,9,2,1,1,1,5
39542,9,3,2,1,1,3
39543,9,2,1,1,1,9
39544,9,2,2,1,1,9
39545,9,2,1,1,1,9
39546,9,2,1,1,1,6
39547,9,3,1,1,1,7
39548,9,2,1,1,1,3
39549,9,3,1,1,2,5
39550,9,2,1,1,1,5
39551,9,2,1,1,1,9
39552,9,2,1,1,1,8
39553,9,2,2,1,2,8
39554,9,3,2,1,2,7
39555,9,2,1,1,1,4
39556,9,3,2,1,1,10
39560,9,2,1,1,1,6
39561,9,2,2,1,1,3
39562,9,2,1,1,1,9
39563,9,3,1,1,2,5
39564,9,2,2,1,1,9
39565,9,2,1,1,1,10
39566,9,3,1,1,1,3
39567,9,2,1,1,1,9
39568,9,2,1,1,1,7
39569,9,3,1,1,1,5
39570,9,3,2,1,1,4
39572,9,2,1,1,1,9
39573,9,2,1,1,1,3
39574,9,2,1,1,1,1
39575,9,2,1,1,1,9
39576,9,3,2,1,2,4
39577,9,3,2,1,1,8
39578,9,2,1,1,1,9
39579,9,2,1,1,1,9
39580,9,2,1,1,1,10
39581,9,3,2,1,1,4
39582,9,3,2,4,2,8
39583,9,2,1,1,1,2
39584,9,3,2,1,1,8
39585,9,3,1,1,2,3
39586,9,2,1,1,1,9
39587,9,2,1,1,1,3
39588,9,2,2,1,1,9
39589,9,2,1,1,1,2
39591,9,2,1,1,1,5
39592,9,2,1,1,1,3
39593,9,2,2,1,2,3
39594,9,3,1,1,1,8
39595,9,2,1,1,1,8
39596,9,2,1,1,1,3
39597,9,2,1,1,1,8
39598,9,3,2,1,1,5
39599,9,3,2,1,1,5
39600,9,2,1,1,1,8
39602,9,2,1,1,1,8
39603,9,3,2,1,1,5
39604,9,3,1,1,1,8
39605,9,2,1,1,1,3
39606,9,3,1,1,1,5
39607,9,2,2,1,1,9
39608,9,2,2,1,1,1
39609,9,3,1,1,2,7
39610,9,2,1,1,1,4
39611,9,3,1,1,1,9
39612,9,3,1,1,1,8
39613,9,3,1,1,1,8
39614,9,2,1,1,1,9
39615,9,3,1,1,2,8
39616,9,2,2,1,1,9
39617,9,3,1,1,2,3
39618,9,2,1,1,1,5
39619,9,2,1,1,1,7
39620,9,1,1,1,1,2
39621,9,3,1,1,1,3
39622,9,2,1,1,1,3
39623,9,3,2,1,1,1
39624,9,2,1,1,1,3
39625,9,3,1,1,2,7
39626,9,2,1,1,1,9
39627,9,3,1,1,1,5
39629,9,2,1,1,1,3
39631,9,2,1,1,1,9
39632,9,2,1,1,1,6
39633,9,2,2,1,1,3
39634,9,2,1,1,1,9
39635,9,2,2,1,1,3
39636,9,2,1,1,1,9
39637,9,2,2,1,1,3
39638,9,3,1,1,1,10
39639,9,2,1,1,1,5
39640,9,2,1,1,1,9
39642,9,2,1,1,1,5
39643,9,2,1,1,1,9
39644,9,2,1,1,1,3
39645,9,2,1,1,1,9
39646,9,2,1,1,1,9
39647,9,2,1,1,1,9
39648,9,2,1,1,1,3
39649,9,2,2,1,1,9
39651,9,3,1,1,1,3
39652,9,2,1,1,1,5
39653,9,2,1,1,1,4
39654,9,3,2,1,2,8
39655,9,2,1,1,1,3
39657,9,2,1,1,1,8
39658,9,3,1,1,1,10
39659,9,2,1,1,1,7
39660,9,3,1,1,1,4
39661,9,2,1,1,1,3
39663,9,2,1,1,1,7
39664,9,3,1,1,1,7
39665,9,3,2,1,1,6
39666,9,2,1,1,1,3
39667,9,2,1,1,1,3
39668,9,2,2,1,1,9
39669,9,2,1,1,1,7
39670,9,2,1,1,1,2
39671,9,3,1,1,1,7
39672,9,2,2,1,1,6
39673,9,2,1,1,1,5
39674,9,2,1,1,1,3
39675,9,3,1,1,1,10
39676,9,2,1,1,1,9
39677,9,2,1,1,1,9
39678,9,3,1,1,1,5
39679,9,3,1,1,2,5
39680,9,2,2,1,1,5
39681,9,3,1,1,1,3
39682,9,2,1,1,1,3
39683,9,2,1,1,1,3
39684,9,3,1,1,2,7
39685,9,2,1,1,1,3
39686,9,2,1,1,1,4
39687,9,3,1,1,1,6
39688,9,3,1,1,1,3
39689,9,2,1,1,1,9
39690,9,3,1,1,1,3
39691,9,3,1,1,1,7
39692,9,3,1,1,1,4
39693,9,2,1,1,1,5
39694,9,2,1,1,1,9
39695,9,2,2,1,1,9
39696,9,2,1,1,1,9
39697,9,2,1,1,1,4
39698,9,2,1,1,2,5
39699,9,2,1,1,1,8
39700,9,2,2,1,2,2
39701,9,3,1,1,1,3
39702,9,2,1,1,1,5
39703,9,2,2,1,1,3
39704,9,2,1,1,1,3
39705,9,3,2,1,1,9
39706,9,2,1,1,1,5
39707,9,2,1,1,1,6
39708,9,3,1,1,1,3
39709,9,3,1,1,1,7
39710,9,2,1,1,1,9
39711,9,2,1,1,1,3
39712,9,2,1,1,1,5
39713,9,3,1,1,1,7
39714,9,2,1,1,1,9
39715,9,2,1,1,1,7
39716,9,2,1,1,1,9
39717,9,2,2,1,1,9
39718,9,3,1,1,1,5
39719,9,2,1,1,2,7
39720,9,2,1,1,1,9
39721,9,2,1,1,1,3
39722,9,2,1,1,1,3
39723,9,2,1,1,1,8
39724,9,2,1,1,1,9
39725,9,2,1,1,1,9
39726,9,3,1,1,1,3
39727,9,2,1,1,1,9
39728,9,2,1,1,1,5
39729,9,2,1,1,1,8
39730,9,3,1,1,1,3
39731,9,3,2,1,2,8
39732,9,2,1,1,1,9
39733,9,2,1,1,1,2
39734,9,2,2,1,1,9
39735,9,3,2,1,1,9
39736,9,2,1,1,1,8
39737,9,2,1,1,1,5
39738,9,2,1,1,1,9
39739,9,2,1,1,1,9
39740,9,2,1,1,1,3
39742,9,3,1,1,2,5
39743,9,2,1,1,1,3
39744,9,2,1,1,1,9
39745,9,2,1,1,1,7
39746,9,2,1,1,1,9
39747,9,3,1,1,1,5
39748,9,2,1,1,1,9
39749,9,2,1,1,1,4
39750,9,3,1,1,1,10
39751,9,2,1,1,1,3
39752,9,2,1,1,1,7
39753,9,3,1,1,1,1
39754,9,2,1,1,1,9
39756,9,2,1,1,1,3
39757,9,2,1,1,1,5
39758,9,2,1,1,1,3
39759,9,3,1,1,1,4
39760,9,2,1,1,1,9
39761,9,3,1,1,1,3
39762,9,2,1,1,1,3
39763,9,2,1,1,1,5
39764,9,2,1,1,1,3
39765,9,2,2,4,1,9
39766,9,3,1,1,1,3
39767,9,2,1,1,1,9
39768,9,2,1,1,1,6
39769,9,3,1,1,1,9
39770,9,2,1,1,1,9
39771,9,2,1,1,1,9
39772,9,2,1,1,1,3
39773,9,2,1,1,1,3
39774,9,2,1,1,1,10
39775,9,2,2,1,1,8
39776,9,2,1,1,1,7
39777,9,2,1,1,1,10
39778,9,2,1,1,1,7
39779,9,2,1,1,2,2
39780,9,3,1,1,1,9
39781,9,2,1,1,1,5
39782,9,2,1,1,1,7
39783,9,2,1,1,1,9
39784,9,2,1,1,1,9
39785,9,2,1,1,1,5
39786,9,2,1,1,1,10
39787,9,2,1,1,1,3
39788,9,2,1,1,1,7
39789,9,2,1,1,1,9
39790,9,2,1,1,1,9
39791,9,2,1,1,1,8
39792,9,2,1,1,1,8
39793,9,2,2,1,1,8
39794,9,2,1,1,1,2
39795,9,2,1,1,1,3
39796,9,3,1,1,1,3
39797,9,2,1,1,1,2
39798,9,2,1,1,1,9
39799,9,2,1,1,1,5
39800,9,2,1,1,1,7
39801,9,2,1,1,1,8
39802,9,2,1,1,1,9
39803,9,2,1,1,1,3
39804,9,3,1,1,1,9
39805,9,2,1,1,1,9
39806,9,2,2,1,1,9
39807,9,2,1,1,1,3
39808,9,2,1,1,1,7
39809,9,2,1,1,1,9
39810,9,3,1,1,1,7
39811,9,2,1,1,1,7
39812,9,2,1,1,1,3
39813,9,2,1,1,2,9
39814,9,2,1,1,1,2
39815,9,2,1,1,2,8
39816,9,2,1,1,1,9
39817,9,2,1,1,1,3
39818,9,3,1,1,1,7
39819,9,3,1,1,1,4
39820,9,3,1,1,1,1
39821,9,2,2,1,1,6
39822,9,2,1,1,1,3
39823,9,2,1,1,1,5
39824,9,2,1,1,1,9
39825,9,2,1,1,1,9
39826,9,3,1,1,2,5
39827,9,3,2,4,1,8
39828,9,2,1,1,1,7
39829,9,3,1,1,1,3
39830,9,2,1,1,1,2
39831,9,2,1,1,1,2
39832,9,2,1,1,1,5
39833,9,2,1,1,1,7
39834,9,2,1,1,1,3
39835,9,2,1,1,1,9
39836,9,2,1,1,1,3
39837,9,2,1,1,1,3
39838,9,2,1,1,1,9
39839,9,2,1,1,1,8
39840,9,2,1,1,1,2
39841,9,2,1,1,1,6
39842,9,2,1,1,1,3
39843,9,2,1,1,1,3
39844,9,2,2,1,1,9
39845,9,2,1,1,1,8
39846,9,2,1,1,1,9
39847,9,2,1,1,1,3
39848,9,3,1,1,1,9
39849,9,2,1,1,1,4
39850,9,2,1,1,1,7
39851,9,2,1,1,1,4
39852,9,3,1,1,1,7
39853,9,2,1,1,1,7
39854,9,2,1,1,1,4
39855,9,2,1,1,1,5
39856,9,2,1,1,1,9
39857,9,2,1,1,1,6
39858,9,2,1,1,1,9
39859,9,2,1,1,1,3
39860,9,2,1,1,1,5
39861,9,2,1,1,1,3
39862,9,3,1,1,1,9
39863,9,2,1,1,2,9
39864,9,2,1,1,1,9
39865,9,2,1,1,1,8
39866,9,2,1,1,1,5
39867,9,2,1,1,1,9
39868,9,2,1,1,1,5
39869,9,2,1,1,1,6
39870,9,3,1,1,1,7
39871,9,3,1,1,1,7
39872,9,2,1,1,1,3
39873,9,3,1,1,2,8
39874,9,3,1,1,1,6
39875,9,3,1,1,1,3
39876,9,2,1,1,1,9
39877,9,2,1,1,1,9
39878,9,2,1,1,1,9
39879,9,3,1,1,1,4
39880,9,2,1,1,1,3
39881,9,2,1,1,1,5
39882,9,3,1,1,1,3
39883,9,3,1,1,1,6
39884,9,2,2,1,1,9
39885,9,2,1,1,1,8
39886,9,3,1,1,1,7
39887,9,2,1,1,1,8
39888,9,2,2,1,1,3
39889,9,2,1,1,1,7
39890,9,2,1,1,1,10
39891,9,2,1,1,1,5
39892,9,3,1,1,1,7
39893,9,2,1,1,1,8
39894,9,2,1,1,1,3
39895,9,2,1,1,1,6
39896,9,3,2,1,1,4
39897,9,2,1,1,1,9
39898,9,2,1,1,1,7
39899,9,2,1,1,1,3
39900,9,2,1,1,1,5
39901,9,2,1,1,1,7
39902,9,3,1,1,1,5
39903,9,2,1,1,1,1
39904,9,2,1,1,1,9
39905,9,2,1,1,1,8
39906,9,2,1,1,1,3
39907,9,3,1,1,1,5
39908,9,2,1,1,1,5
39909,9,2,1,1,1,8
39910,9,2,1,1,1,9
39911,9,2,1,1,1,7
39912,9,3,2,1,2,8
39913,9,2,1,1,1,3
39914,9,2,1,1,1,9
39915,9,3,1,1,1,9
39916,9,2,1,1,1,9
39917,9,2,1,1,1,9
39918,9,2,1,1,1,5
39919,9,2,1,1,1,10
39920,9,3,1,1,1,5
39921,9,2,1,1,1,9
39922,9,3,1,1,1,9
39923,9,3,1,1,1,7
39924,9,3,1,1,1,7
39925,9,3,2,1,1,3
39926,9,2,1,1,1,5
39927,9,3,1,1,1,7
39928,9,2,1,1,1,5
39929,9,3,1,1,1,7
39930,9,2,1,1,2,9
39931,9,3,1,1,1,5
39932,9,3,1,1,1,3
39933,9,2,1,1,1,3
39934,9,2,2,1,1,3
39935,9,3,2,1,1,5
39936,9,2,2,1,1,9
39937,9,2,1,1,1,3
39938,9,2,1,1,2,5
39939,9,2,1,1,1,6
39940,9,2,1,1,1,8
39941,9,2,1,1,1,3
39942,9,3,1,1,1,7
39943,9,2,1,1,1,5
39944,9,2,1,1,1,3
39945,9,2,1,1,1,9
39946,9,2,1,1,1,5
39947,9,2,1,1,1,8
39948,9,3,1,1,1,5
39949,9,2,1,1,1,3
39950,9,3,2,1,1,6
39951,9,3,1,1,1,7
39952,9,2,1,1,1,4
39953,9,2,1,1,1,3
39954,9,2,1,1,1,5
39955,9,3,1,1,1,3
39956,9,3,1,1,1,7
39957,9,3,2,4,1,5
39958,9,2,1,1,1,7
39959,9,3,2,1,1,7
39960,9,2,2,1,1,10
39961,9,3,1,1,2,7
39962,9,3,1,1,1,7
39963,9,2,1,1,1,10
39964,9,3,1,1,1,5
39965,9,3,1,1,1,3
39966,9,3,1,1,1,7
39967,9,2,1,1,1,8
39968,9,2,1,1,1,8
39969,9,3,1,1,1,4
39970,9,2,1,1,1,7
39971,9,2,1,1,1,9
39973,9,2,1,1,1,9
39974,9,3,2,1,2,4
39975,9,2,1,1,1,5
39976,9,2,1,1,1,8
